"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"tAE83zZEcOY","Ugw8boZMO7OSVZsgV4t4AaABAg",NA,"@王俊凱-k4l","看個韓劇就被判死刑 也太扯 比扯鈴還扯😂😂😂 真是神奇的國度呢！😂😂😂",6,"2024-05-06T07:47:07Z","2024-05-06T07:47:07Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugzre8GLv-rZHi0LCNl4AaABAg",NA,"@補補-j2w","看完這裡的評論，台灣人的思想真的好特別。難道是鬼島..",4,"2024-05-06T07:52:09Z","2024-05-06T07:52:09Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyHm-l1DTPFw2ZyLAF4AaABAg",NA,"@補補-j2w","這在台灣，橋上應該只是🪳跟🐭",0,"2024-05-06T07:53:52Z","2024-05-06T07:53:52Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzfHaD1MXycH_j_39J4AaABAg",NA,"@coffin0339","FB Youtube IG一堆詐騙網站 要不要也全部禁用 感覺好像哪個國家呢～",5,"2024-05-06T07:54:53Z","2024-05-06T07:54:53Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzBGNjKhMmpiKsPzmR4AaABAg",NA,"@BecauseWang","看來是真的沒新聞了",2,"2024-05-06T07:56:18Z","2024-05-06T07:56:18Z","none",TRUE,FALSE
NA,"UgzPJJddMNL8RkUs5dt4AaABAg.A355SSMWD_zA359n7mqhEo","UgzPJJddMNL8RkUs5dt4AaABAg","@隨薪鎖慾","但是可以買麥當勞⋯",5,"2024-05-06T08:03:04Z","2024-05-06T08:03:04Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugw61p6SWwgugN_TNpl4AaABAg",NA,"@jackyang982","台媒蠻關心祖國事的，老愛報導然後又愛反中國",3,"2024-05-06T08:07:04Z","2024-05-06T08:07:04Z","none",TRUE,FALSE
NA,"UgxSS8qYjRf8oeBXQI94AaABAg.A354tcO6_E6A35AJmgZgLt","UgxSS8qYjRf8oeBXQI94AaABAg","@yunli2915","如果這樣榨榨到往生，那要為他感到悲傷還是祝福他呢？",3,"2024-05-06T08:07:39Z","2024-05-06T08:07:39Z","none",TRUE,TRUE
"tAE83zZEcOY","UgxT3bgVDsdMv2YeA694AaABAg",NA,"@Next-fq2cl","陪玩是啥？",1,"2024-05-06T08:11:42Z","2024-05-06T08:11:42Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxPD0sSDEA45wUh-D94AaABAg",NA,"@SnowPomeranian","好噁心啊這女的, 還「貓貓」。 如果真的是內疚就和他一起上路啊, 跟全世界道歉有什麼用。",174,"2024-05-06T08:20:58Z","2024-05-06T08:20:58Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxdGI3giSy0c1dBJRt4AaABAg",NA,"@李英欵-w7e","拿我的照片去給對方看 我這裡有照片 詐騙集團看完 保證 落慌而逃 加速逃逸 立刻消失無影無蹤 詐騙集團隨便拿個美女圖 有沒有這個人 傻瓜 還去自殺",0,"2024-05-06T08:25:20Z","2024-05-06T08:25:20Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugy6Cj_92kFM6X1pjjR4AaABAg",NA,"@有朋-c4n","又一個純愛戰士倒下了。",27,"2024-05-06T08:46:20Z","2024-05-06T08:46:20Z","none",TRUE,FALSE
NA,"Ugw61p6SWwgugN_TNpl4AaABAg.A35AFYP93PjA35Evbu0r2N","Ugw61p6SWwgugN_TNpl4AaABAg","@蓮塵月","看韭菜怎麼罵其他國家的人，又愛去那邊享受自由啊",2,"2024-05-06T08:47:54Z","2024-05-06T08:47:54Z","none",TRUE,TRUE
NA,"UgxMkMAxxGSm4wqNH014AaABAg.A3530hI_AVdA35Ez7p7R3c","UgxMkMAxxGSm4wqNH014AaABAg","@有朋-c4n","女方說五月領證。",0,"2024-05-06T08:48:23Z","2024-05-06T08:48:23Z","none",TRUE,TRUE
"tAE83zZEcOY","UgwLR1ZG9bZeWxHRQiZ4AaABAg",NA,"@SIKE-h6s","看了真的很氣 這杯不要臉的破☕️",3,"2024-05-06T08:57:37Z","2024-05-06T08:57:37Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugyd5ZEkUcSqCUmEbOZ4AaABAg",NA,"@sentand-sg3yr","这个道歉视频是Ai的 假的哈哈",1,"2024-05-06T08:58:17Z","2024-05-06T08:58:17Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugz0jJ0w-Z8z2bB7hfN4AaABAg",NA,"@solitario553","她是被大炎上後，才在那邊發道歉影片。",22,"2024-05-06T09:06:42Z","2024-05-06T09:06:42Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxGdTls0ONWCl5VY354AaABAg",NA,"@陳誼欣","金錢買得到快樂，請花在自己身上！！！ 一定要懂愛自己和保護自己！",25,"2024-05-06T09:10:56Z","2024-05-06T09:10:56Z","none",TRUE,FALSE
NA,"UgxT3bgVDsdMv2YeA694AaABAg.A35AmQRLWPtA35Hfj8BmrP","UgxT3bgVDsdMv2YeA694AaABAg","@2221-v7k","代玩，代練級",0,"2024-05-06T09:11:57Z","2024-05-06T09:11:57Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugx96BpmKAl2H1eQ6JF4AaABAg",NA,"@chengyyyasd","“男生”真的要好好保護自己",37,"2024-05-06T09:15:30Z","2024-05-06T09:15:30Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzJeVuQ45hq-Y9Su5Z4AaABAg",NA,"@王小偉-c6k","處男？",3,"2024-05-06T09:16:08Z","2024-05-06T09:16:08Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyEd39D2XNHiuc0OW54AaABAg",NA,"@easonma1147","最可笑的是這不是她本人…這女的只是為了熱度而已 已經發視頻道歉了",67,"2024-05-06T09:27:21Z","2024-05-06T09:27:21Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwgwcwhLL-k8j8t0sh4AaABAg",NA,"@鬼滅之刃-g6u","哈哈爽也到了",0,"2024-05-06T09:30:57Z","2024-05-06T09:30:57Z","none",TRUE,FALSE
NA,"UgyUacEBcyBm4Ri8CwZ4AaABAg.A3567YtnOwJA35KTEuSfCz","UgyUacEBcyBm4Ri8CwZ4AaABAg","@折紙楓葉つ","这个就是视频截图，基本上很接近了，男的和女的都挺好看的，满分10至少6-7分有的。",1,"2024-05-06T09:36:20Z","2024-05-06T09:36:20Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugwro7XkhXRdspuJiPR4AaABAg",NA,"@edison036","做婊就不要怕人知道 鬧越大越好 中國這種敗金女太多了 男人送錢像是應該的一樣理所當然",0,"2024-05-06T09:36:54Z","2024-05-06T09:36:54Z","none",TRUE,FALSE
NA,"UgxSS8qYjRf8oeBXQI94AaABAg.A354tcO6_E6A35LBeyn4uI","UgxSS8qYjRf8oeBXQI94AaABAg","@陳慧娟-r3q","明明就寫227萬，太會裝傻！",6,"2024-05-06T09:42:40Z","2024-05-06T09:42:40Z","none",TRUE,TRUE
"tAE83zZEcOY","UgyCPSvg73gFh6-7lbd4AaABAg",NA,"@bearho4110","但現今社會、大部分有錢才得到女人心！",6,"2024-05-06T09:44:00Z","2024-05-06T09:44:00Z","none",TRUE,FALSE
NA,"UgxPD0sSDEA45wUh-D94AaABAg.A35BqGex43yA35LfBId8-6","UgxPD0sSDEA45wUh-D94AaABAg","@5t719","滿漂亮的阿",2,"2024-05-06T09:46:50Z","2024-05-06T09:46:50Z","none",TRUE,TRUE
NA,"Ugw61p6SWwgugN_TNpl4AaABAg.A35AFYP93PjA35LpqG9Rhl","Ugw61p6SWwgugN_TNpl4AaABAg","@葉子-y7g6v","說牆內好 卻又愛翻牆享受言論自由",1,"2024-05-06T09:48:17Z","2024-05-06T09:48:17Z","none",TRUE,TRUE
"tAE83zZEcOY","UgxDT0WObxxMrHU9xPd4AaABAg",NA,"@張當位-q9h","我都賺不到那些錢...連被割韭菜的資格都沒有",0,"2024-05-06T09:51:05Z","2024-05-06T09:51:05Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzHGVInuhdt3nWLOEx4AaABAg",NA,"@王品-r3b","為什麼主播，將被處死的新聞還可以笑，很不專業",0,"2024-05-06T09:52:14Z","2024-05-06T09:52:14Z","none",TRUE,FALSE
NA,"Ugw61p6SWwgugN_TNpl4AaABAg.A35AFYP93PjA35MOoIjEbW","Ugw61p6SWwgugN_TNpl4AaABAg","@jackyang982","@葉子-y7g6v 你們啊滯台外省",0,"2024-05-06T09:53:12Z","2024-05-06T09:53:12Z","none",TRUE,TRUE
NA,"UgxPD0sSDEA45wUh-D94AaABAg.A35BqGex43yA35MjRT3CJE","UgxPD0sSDEA45wUh-D94AaABAg","@f911911449","好笑的是，這不是本人",14,"2024-05-06T09:56:09Z","2024-05-06T09:56:09Z","none",TRUE,TRUE
"tAE83zZEcOY","UgzY-wzRvUWhTRgxebZ4AaABAg",NA,"@張當位-q9h","世人那麼辛苦只為碎銀幾兩....為1萬就能互砍了",2,"2024-05-06T09:57:26Z","2024-05-06T09:57:26Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwlqbCw4lumy9RlEE14AaABAg",NA,"@herryjo","詐騙就是詐騙",14,"2024-05-06T10:02:55Z","2024-05-06T10:02:55Z","none",TRUE,FALSE
"tAE83zZEcOY","UgypwK9QwfEaVPna9jp4AaABAg",NA,"@yaoyao-rb1rl","不是被女友詐騙是大陸女找對象不都是秤斤秤兩的；道啥歉轉頭繼續斷崖式找新的！",2,"2024-05-06T10:04:26Z","2024-05-06T10:04:26Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugwn8f-i5eS_GygKfoR4AaABAg",NA,"@牛角丸","影片中的女子，在大陸那邊已經說是AI，不是真人本人。",12,"2024-05-06T10:06:24Z","2024-05-06T10:06:24Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxScSi-7PXX0JLdvRh4AaABAg",NA,"@alice755145","雖然曾經也有過男生喜歡我到這種程度，但我從來沒有利用過任何男人、佔任何男人的便宜，我的良心根本無法做出這種事情",68,"2024-05-06T10:22:47Z","2024-05-06T10:22:47Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxqpnTFcxe1Al8ZcId4AaABAg",NA,"@charleslin2917","露腿找新爹",0,"2024-05-06T10:24:53Z","2024-05-06T10:24:53Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyDNk_bBCWW6yiV7Hh4AaABAg",NA,"@口口几","年輕人太衝動了，長大之後就知道，很多事情比這些重要。",1,"2024-05-06T10:27:20Z","2024-05-06T10:27:20Z","none",TRUE,FALSE
NA,"Ugy5ButD9--PRmyfl094AaABAg.A354Vns6TLmA35QPDUYNre","Ugy5ButD9--PRmyfl094AaABAg","@kuro-n1e","布蘭妮要怎樣😂😂😂",1,"2024-05-06T10:28:12Z","2024-05-06T10:28:12Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugzs5zNCD8DKqfNP2dl4AaABAg",NA,"@YAOMIN","官員都魚肉百姓了 百姓當然有樣學樣",3,"2024-05-06T10:31:45Z","2024-05-06T10:31:45Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyP-Npxq-BM8wx44lN4AaABAg",NA,"@許慶煌-v4u","去陪胖貓吧",0,"2024-05-06T10:34:37Z","2024-05-06T10:34:37Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwjqlbfQDEXuO3g3kh4AaABAg",NA,"@蔡小海獺","這個女的，會有報應",42,"2024-05-06T10:41:02Z","2024-05-06T10:41:02Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzxIykcW6rF-3_nfZp4AaABAg",NA,"@a12196935","問世間情為何物",0,"2024-05-06T10:44:16Z","2024-05-06T10:44:16Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwwACKCZwnaezZET_t4AaABAg",NA,"@yuchuanglo6089","我還以為是精盡人亡勒 結果是金盡人亡 真的是標題黨騙點閱 差評",0,"2024-05-06T10:47:35Z","2024-05-06T10:47:35Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyU9B69A-BPpNsEWGl4AaABAg",NA,"@中共活摘國","還沒結婚就把全部的錢都給他..沒結婚之前都有可能是別人的..要怪就怪自己蠢",0,"2024-05-06T10:48:37Z","2024-05-06T10:48:37Z","none",TRUE,FALSE
"tAE83zZEcOY","UgzEBF0H9aCxz9zCzSl4AaABAg",NA,"@發呆-j2q","很好啊，有胖貓的女友在，狗中國一定有很多精友",0,"2024-05-06T10:49:11Z","2024-05-06T10:49:11Z","none",TRUE,FALSE
NA,"UgxSS8qYjRf8oeBXQI94AaABAg.A354tcO6_E6A35SsXZIP0H","UgxSS8qYjRf8oeBXQI94AaABAg","@yuchuanglo6089","@陳慧娟-r3q 就是因為看到227萬才好奇點進來看啊 不然不是一次都兩億嗎?",1,"2024-05-06T10:49:49Z","2024-05-06T10:49:49Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugw0ywaMsxOGIAwudD14AaABAg",NA,"@lijh1298","男生多看看紅藥丸吧 好好保護自己",0,"2024-05-06T10:50:35Z","2024-05-06T10:50:35Z","none",TRUE,FALSE
NA,"UgyU9B69A-BPpNsEWGl4AaABAg.A35Sjhtan-YA35TI1TSmXB","UgyU9B69A-BPpNsEWGl4AaABAg","@汪寵","怎麼都怪男生蠢呀",0,"2024-05-06T10:53:26Z","2024-05-06T10:53:26Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugz6TJdtJt7kFIgASXp4AaABAg",NA,"@陸無塵","台灣渣男渣女比例 渣女比渣男多1.3倍 渣男有35%而且是要有點帥氣跟錢的 長的普通的渣女是40%左右 長的正的網美網紅那種顏值的大概出軌偷情或是外遇率是80% 不知道這數據準不準 目前看三個數據百分比都接近 所以台灣女生出軌或偷情外遇機率很高 十個就有四個",0,"2024-05-06T10:57:55Z","2024-05-06T10:57:55Z","none",TRUE,FALSE
NA,"UgxPD0sSDEA45wUh-D94AaABAg.A35BqGex43yA35TrxyTZjC","UgxPD0sSDEA45wUh-D94AaABAg","@陸無塵","那是化妝 有沒化妝前的 還蠻可怕的@5t719",6,"2024-05-06T10:58:29Z","2024-05-06T10:58:29Z","none",TRUE,TRUE
NA,"Ugy5ButD9--PRmyfl094AaABAg.A354Vns6TLmA35TttMtLk-","Ugy5ButD9--PRmyfl094AaABAg","@陸無塵","台灣渣男渣女比例 渣女比渣男多1.3倍 渣男有35%而且是要有點帥氣跟錢的 長的普通的渣女是40%左右 長的正的網美網紅那種顏值的大概出軌偷情或是外遇率是80% 不知道這數據準不準 目前看三個數據百分比都接近 所以台灣女生出軌或偷情外遇機率很高 十個就有四個",0,"2024-05-06T10:58:45Z","2024-05-06T10:58:45Z","none",TRUE,TRUE
NA,"UgxScSi-7PXX0JLdvRh4AaABAg.A35PmZZO8dSA35U5kWaJSg","UgxScSi-7PXX0JLdvRh4AaABAg","@陸無塵","那你是個很不錯的人 因為台灣有40%的女性會這樣做 而且是長相普通的女生 如果是長相漂亮的女生 有80%是跟譚竹一樣的 這是數據調查出來的 一個是國外的資料 兩個是台灣的不知道哪個研究所研究出來 另一個是 大學",26,"2024-05-06T11:00:30Z","2024-05-06T11:00:30Z","none",TRUE,TRUE
"tAE83zZEcOY","UgxLxh2U5q_U67vv-PB4AaABAg",NA,"@蕉綠-y4","晚安胖貓",0,"2024-05-06T11:00:34Z","2024-05-06T11:00:34Z","none",TRUE,FALSE
NA,"Ugx96BpmKAl2H1eQ6JF4AaABAg.A35I4eRcR90A35U7n0_nQE","Ugx96BpmKAl2H1eQ6JF4AaABAg","@陸無塵","現在這社會真的是男生要好好保護自己",12,"2024-05-06T11:00:47Z","2024-05-06T11:00:47Z","none",TRUE,TRUE
NA,"Ugx96BpmKAl2H1eQ6JF4AaABAg.A35I4eRcR90A35U8RTC3Mg","Ugx96BpmKAl2H1eQ6JF4AaABAg","@陸無塵","台灣渣男渣女比例 渣女比渣男多1.3倍 渣男有35%而且是要有點帥氣跟錢的 長的普通的渣女是40%左右 長的正的網美網紅那種顏值的大概出軌偷情或是外遇率是80% 不知道這數據準不準 目前看三個數據百分比都接近 所以台灣女生出軌或偷情外遇機率很高 十個就有四個",0,"2024-05-06T11:00:52Z","2024-05-06T11:00:52Z","none",TRUE,TRUE
"tAE83zZEcOY","UgzqAFrob0Pr765AcLB4AaABAg",NA,"@閃含亞佛-d4k","兩年只見過兩次面",0,"2024-05-06T11:01:01Z","2024-05-06T11:01:01Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwQjfWSXCWYPR3L7Ql4AaABAg",NA,"@7031981sp","破",1,"2024-05-06T11:01:18Z","2024-05-06T11:01:18Z","none",TRUE,FALSE
NA,"UgyCPSvg73gFh6-7lbd4AaABAg.A35LLPrbWIFA35UIiNQ5Ce","UgyCPSvg73gFh6-7lbd4AaABAg","@陸無塵","這就是造成台灣長相普通的女性中就有40%的渣女 長相比較好看的美女就有80%是渣女",1,"2024-05-06T11:02:16Z","2024-05-06T11:02:16Z","none",TRUE,TRUE
NA,"UgyCPSvg73gFh6-7lbd4AaABAg.A35LLPrbWIFA35UPgbjbZ0","UgyCPSvg73gFh6-7lbd4AaABAg","@89sixfour","@陸無塵就我的經驗來看 95%",0,"2024-05-06T11:03:13Z","2024-05-06T11:03:13Z","none",TRUE,TRUE
"tAE83zZEcOY","UgwoKYMv08c6PNAFEWt4AaABAg",NA,"@neojack1204","誇張的是譚竹還是個拉拉(女同),常泡酒吧點帥T的檯,小費也給得很闊綽!",0,"2024-05-06T11:04:02Z","2024-05-06T11:04:02Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugyf7wId9e-M5X5evJF4AaABAg",NA,"@阿J-o1l","靠邀 誰啊? 乾我屁事",0,"2024-05-06T11:05:25Z","2024-05-06T11:05:25Z","none",TRUE,FALSE
NA,"UgzPJJddMNL8RkUs5dt4AaABAg.A355SSMWD_zA35Vs4JUmaB","UgzPJJddMNL8RkUs5dt4AaABAg","@1234532001","@隨薪鎖慾 結果買到的是空袋子跟白開水🥲",0,"2024-05-06T11:15:58Z","2024-05-06T11:15:58Z","none",TRUE,TRUE
"tAE83zZEcOY","UgyDX-PPS79LgPsj6uJ4AaABAg",NA,"@aqurius02171","？它國事務",0,"2024-05-06T11:19:20Z","2024-05-06T11:19:20Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwpfEkBJZIKC087ahl4AaABAg",NA,"@lwp931","同中國人拍拖就是這個下場。希望今次事件可以成為一個警世教材。",0,"2024-05-06T11:19:23Z","2024-05-06T11:19:23Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugy7vFMn-4GSuXqLUid4AaABAg",NA,"@diefree9","9487詐騙完胖貓 接下來換廋貓~~",0,"2024-05-06T11:20:51Z","2024-05-06T11:20:51Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugx5YdK6YzHTGncZ6Zp4AaABAg",NA,"@在下法预量","可怜的孩子……这女的从头到尾都在利用你啊……她花言巧语背后隐藏着的全是目的啊😢 加上这孩子我感觉他在谈恋爱之前性格就很抑郁，他好像在这之前就已经过的很不开心了",4,"2024-05-06T11:22:41Z","2024-05-06T11:24:36Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugw9vqZvHUV9ch49CqN4AaABAg",NA,"@icc9750","這是趁機找乾爹吧",0,"2024-05-06T11:24:26Z","2024-05-06T11:24:26Z","none",TRUE,FALSE
NA,"UgxPD0sSDEA45wUh-D94AaABAg.A35BqGex43yA35X2cCHJ1H","UgxPD0sSDEA45wUh-D94AaABAg","@張宇恆","@f911911449這就是你腦子有洞嗎？",0,"2024-05-06T11:26:17Z","2024-05-06T11:26:17Z","none",TRUE,TRUE
"tAE83zZEcOY","UgzjFmkH_BSBH9e89fR4AaABAg",NA,"@咖啡因-f5f","這種男生已絕種😢",3,"2024-05-06T11:26:46Z","2024-05-06T11:26:46Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwYsAQoWrG7bCq4Ap14AaABAg",NA,"@衝起來-n4n","哈哈哈要自己保護自己'不要亂相信人 結果他認識的是詐騙集團的人",2,"2024-05-06T11:30:08Z","2024-05-06T11:31:17Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxJk-YG-4JOkyc3CWh4AaABAg",NA,"@alien0512","女生在跟男生接觸的第一瞬間，就會進行分類，如果是歸類到不會交往(工具人)那類，你付出再多也無用，這個在相親也很準，事後女生沒連繫的，你也不用浪費時間，她就是對你沒興趣，你花再多力氣也是無用功。女生對你有興趣，什麼時候打電話都很方便，約什麼時候都會有空，女生對你沒興趣，打電話只會要洗澡要睡覺要追劇，要約出來也會喊沒空，也不會主動說自己哪時有空。個人後來只體認到一點，賺錢才是最快樂的事情，錢才是永遠不會背叛你嫌棄你的，養隻狗都比追那些眼高過天的醜女要好一千萬倍。",42,"2024-05-06T11:33:46Z","2024-05-06T11:38:55Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyPoxW6o9gnNlKieZl4AaABAg",NA,"@airphotoer","事實證明, 好好出來社會 別一直宅在家裡~ 好好學學經驗! 別太以為一廂情願 感情也是要累積經驗的!",1,"2024-05-06T11:38:47Z","2024-05-06T11:38:47Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwOcSKGzK3Vw_i1vTN4AaABAg",NA,"@紋鑫車體鍍膜","一開始記者卡痰",0,"2024-05-06T11:48:08Z","2024-05-06T11:48:08Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxL3bC_k6bKdEU6eH54AaABAg",NA,"@juliannah280","太卑微了... 導致被牽制... 玩人感情 會有因果..",8,"2024-05-06T11:48:47Z","2024-05-06T11:48:47Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugwhi2m8W1iMaC7ANlt4AaABAg",NA,"@JKLSDJKF","告詐欺啊😮長的這麼普通",0,"2024-05-06T11:53:00Z","2024-05-06T11:53:27Z","none",TRUE,FALSE
"tAE83zZEcOY","UgwjnpgztmXrJkEYakR4AaABAg",NA,"@朱盈宇","網路上的女人哪個不是在吸血，要是正常生活中有對象怎會讓他們上網搞這種擦邊球",7,"2024-05-06T11:55:28Z","2024-05-06T11:55:28Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyJfZ25TXb1H8-Z5BR4AaABAg",NA,"@馮柏叡","姨",0,"2024-05-06T11:58:31Z","2024-05-06T11:58:31Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugxo_OfJ-NYt-0N5Pid4AaABAg",NA,"@goldoxman","交友軟體就該全下架，只留約砲。",1,"2024-05-06T11:59:39Z","2024-05-06T11:59:39Z","none",TRUE,FALSE
"tAE83zZEcOY","Ugz9jMcF94wMIDeuO114AaABAg",NA,"@楊承璋-u5g","3:30 職業道歉人 ?",0,"2024-05-06T12:00:53Z","2024-05-06T12:00:53Z","none",TRUE,FALSE
"tAE83zZEcOY","UgxzQcXEZy8cnP_7CTB4AaABAg",NA,"@邱駿倫","舔狗舔狗一無所有",0,"2024-05-06T12:05:07Z","2024-05-06T12:05:07Z","none",TRUE,FALSE
"tAE83zZEcOY","UgyJV9t27S1D0Gph60x4AaABAg",NA,"@馬克斯-n9f","現代10個女人，有9個都是剝皮女，男人要好好保護自己",0,"2024-05-06T12:08:35Z","2024-05-06T12:08:35Z","none",TRUE,FALSE
"tAE83zZEcOY","UgysASPRxwS5REE378d4AaABAg",NA,"@Zaddy28y","無聊 女人本就是錦上添花的東西 記住 男人注定要學習支配女人",1,"2024-05-06T12:08:35Z","2024-05-06T12:08:35Z","none",TRUE,FALSE
"tAE83zZEcOY","UgymjdAcdib8oyVvjdV4AaABAg",NA,"@matsu10270","不是阿==這女的是假的，還開直播賺錢蹭熱度結果帳號被封了，為啥都沒有去做好功課就當新聞報...",2,"2024-05-06T12:09:24Z","2024-05-06T12:09:24Z","none",TRUE,FALSE
NA,"Ugx96BpmKAl2H1eQ6JF4AaABAg.A35I4eRcR90A35b84BULpK","Ugx96BpmKAl2H1eQ6JF4AaABAg","@馬克斯-n9f","會說‘’女人要好好保護自己的女人‘’，注意觀察都是綠茶婊",0,"2024-05-06T12:10:43Z","2024-05-06T12:10:43Z","none",TRUE,TRUE
"tAE83zZEcOY","Ugx0AbOFi20lXMkeQrJ4AaABAg",NA,"@ERZ-ZRE","不分男女這類事件全世界應該很多，大家應該重視😢",1,"2024-05-06T12:11:57Z","2024-05-06T12:11:57Z","none",TRUE,FALSE
