"text","likeCount","reply"
"Ram's TEDx talk was so good, more like TedX Masterpiece! I'm starting to think I'm friends with the next big thinker. Seriously, well done!",1,FALSE
"Well done! Great effort. Family proud of you!",2,FALSE
"Wow, thank you so much for your incredibly kind words! Your message truly made my day—it means a lot coming from a friend like you!",0,TRUE
"@ganeshkumar1273 Thank you so much for your kind words! It means the world to have my family’s support and pride—it truly keeps me motivated. Grateful for all the encouragement along the way!",0,TRUE
"Awesome Talk, with a clever Nutella intro and a perfect closing that tied everything together brilliantly! Thankyou for providing a takeaway with Race!",1,FALSE
"Neat job, Not only did you choose an incredibly important topic on Ethical AI, but you also delivered it with a high level of professionalism. It’s clear that you were truly enjoying yourself on stage, and your enthusiasm came through in the recording. Your engaging and likable presence made it a pleasure to watch. Keep nurturing this natural talent of yours!",3,FALSE
"Great talk, Ram! Important topic ! Very well presented.",1,FALSE
"You seemed really relaxed during the whole talk. And made me smile with the jar of Nutella. And created more awareness about AI marketing. And I am glad that I don't use stuff like Alexa and the likes. But it is still spooky that I search for something I want to buy and the suggestions keep on appearing for such a long time.",1,FALSE
"Very well done, Ram! Congratulations on delivering such a talk on such on important topic. Keep going!",1,FALSE
"Love the talk Ramkumar! Dead on! Congrats my friend.",1,FALSE
"I have just watched this, and it’s fantastic! I really enjoyed Ramkumar´s storytelling and how he linked it to the influence of marketing AI on our everyday choices. Key takeaways for me: Marketing AI is both empowering and manipulative. The fact that we make 35,000 choices a day and there are 86,400 seconds in a day really puts things into perspective, showing how easily we can give away our freedom to make choices. PS – That statistic about the top 500 brands we choose coming from just 12 companies in the world is mind-blowing!",1,FALSE
"well done! congrats for an impactful talk",1,FALSE
"Great talk. Hearing about the ever eluding privacy of ours and its translation to marketing we receive is a great reminder.",1,FALSE
"Nice speech Ram. Insight ful conversion. Good job",1,FALSE
"Had no idea what was happening at the start but it did make me laugh",1,FALSE
"35000 choice in a single day is insane",1,FALSE
"Thankyou , hope it built the suspense !",1,TRUE
"True, but it’s the Reality !",1,TRUE
"I would never ever trust Marketing AI Ramkumar. Excellent talk , thank you",0,FALSE
"@ramcaliberIt definitely did",1,TRUE
"@ramcaliberit is indeed",1,TRUE
"Thankyou! It’s Not about Trust , it’s more about your own Will to see an offer, and say - do I really need this",0,TRUE
"I couldn’t trust it either",0,FALSE
"Thanks for giving me a deeper insight to marketing Ai Ramkumar",1,FALSE
"Thankyou , appreciate it !",1,TRUE
"@ramcalibergood point and thank you for taking the time to reply. You sir are a fabulous speaker , ps i love Nutella too :-)",0,TRUE
"Powerful message ! I’m not really into these topics BUT i do appreciate great speakers who make the talk more interesting than the topic actually is! Great speaker ! Congratulations",0,FALSE
"⁠@ramcaliberNo problem",1,TRUE
"Thank you so much , that truly means a lot! I'm glad the message resonated with you, even if the topic isn’t your usual cup of tea. It’s always my goal to bring energy and relevance to every conversation. Appreciate the kind words and support!",0,TRUE
"Be conscious of your choices atleast your dad knew the answer lol",2,FALSE
"Haven’t been good with my money at all since the internet has been pushing this stuff in my face it’s just so easy",2,FALSE
"Yes, Defintely.Dad's Wisdom :Ask before you buy -Do you really need it !",0,TRUE
"Yes, its tough but awarness even more important",0,TRUE
"Raising awareness to stay away from this stuff is so important thanks for keeping our heads up",1,FALSE
"Making the right choices especially the ones that are right and wrong are improtsnt",1,FALSE
"If your AI-generated campaign goes viral but alienates your audience, did it actually succeed - enjoyed your talk",0,FALSE
"We shouldn’t just be asking how AI can sell better—but how it can sell more responsibly.",0,FALSE
"Love the talk Ramkumar also love that name it’s awesome",1,FALSE
"We shouldn’t always trust marketing but especially not marketing Ai i’ve seen it everywhere and it’s horrible",1,FALSE
"Well done Ramkumar. You sir are an inspiration. Keep shining !",1,FALSE
"Very interesting and informative talk sir. I really enjoyed it. Thought provoking and such a fast changing area !",1,FALSE
"Ai is u predictable and the ads have been ridiculous",1,FALSE
"Really enjoyed the talk Ramkumar you’re a great speaker dude",1,FALSE
"Absolutely!",0,TRUE
"Thankyou well said, Prioritize your wants based on needs is important !",1,TRUE
"Thankyou!",1,TRUE
"@ramcaliber",0,TRUE
"@ramcaliberi agree",0,TRUE
"@ramcaliberYou’re welcome",1,TRUE
"AI doesn’t remove the need for human marketers Ramkumar ; it shifts their role—from data analysts to strategic storytellers.",0,FALSE
"Imagine a future where your favorite brand anticipates your needs without being invasive. That’s the sweet spot—AI with empathy!",0,FALSE
"Amazing talk my man !",0,FALSE
"Had to give this talk a second watch Ramkumar you speak a lot of truth",0,FALSE
"How could you say no to some Nutella though they got you aswell",1,FALSE
"Marketing now is becoming so smart and targeted",2,FALSE
"Gotta have that dad wisdom!",2,FALSE
"@ramcaliberalways thinking bout what we need",1,TRUE
"Yes definetely! Do we really need it",0,TRUE
"Personalization on the go is the Trend !",0,TRUE
"Yes :)",0,TRUE
"Thankyou for you support !,",0,TRUE
"Watching it again few months Ram, still resonates fresh!",1,FALSE
"The way he connected psychology with AI-driven marketing really made me think about how much of my buying is subconscious. It’s a little unsettling but also fascinating.",0,FALSE
"I love how he emphasized ethics because AI without responsibility could easily manipulate people instead of empowering them. That’s the part we often overlook in tech discussions.",0,FALSE
"His breakdown of social proof and scarcity was spot-on. It really shows how AI is just amplifying tactics that already work on us.",0,FALSE
"The storytelling aspect stood out to me, it feels so timeless, yet now AI can replicate it at scale. Makes me wonder if we’ll even notice when a machine is pulling at our emotions.",0,FALSE
"Thanks for your insights , yes more on the psychology !",0,TRUE
"True — AI can move us with stories, but the real magic still lies in the human intention behind them.",0,TRUE
"The talk makes me question how much of my loyalty to brands is actually real versus engineered. That’s kind of a scary realization.",0,FALSE
"I liked how he framed AI as transformative but also a double-edged sword. It all comes down to who’s controlling the narrative behind the algorithms.",0,FALSE
"Scarcity being used by AI feels dangerous, because machines don’t have a sense of balance. They’ll just keep pushing until people are exhausted.",0,FALSE
"The part about consistency in messaging resonated with me. It’s amazing how predictable we humans can be once AI maps our behavior.",0,FALSE
"Yes indeed!",0,TRUE
"I appreciate that he didn’t demonize AI but instead highlighted the responsibility of marketers. That perspective felt more balanced than the usual doom-and-gloom talks.",1,FALSE
"The psychology he explained almost makes me want to audit my own buying decisions. How many of my “choices” were really mine?",1,FALSE
"His mention of sustainability alongside AI was refreshing. It’s rare to hear marketing experts put both in the same sentence.",0,FALSE
"What struck me most is how emotions are the universal language, even in a digital world. AI just happens to be fluent in exploiting it.",1,FALSE
"The reminder about ethics is so important, because without it, AI marketing could become manipulation disguised as personalization. That’s a thin line.",0,FALSE
"I couldn’t stop thinking about the consistency principle AI makes it so easy to reinforce habits we don’t even notice forming. That’s both powerful and risky.",0,FALSE
"Storytelling being central to AI marketing is wild. Machines are now the ones spinning the tales we use to define ourselves.",1,FALSE
"@ramcaliber True!",0,TRUE
"This made me rethink the ads I scroll past every day. They’re not just random—they’re designed to hit my psychological triggers.",0,FALSE
"The emphasis on emotional connections reminded me that at the end of the day, marketing is about people, not products. AI just adds another layer of sophistication to that.",0,FALSE
"I admire how he didn’t shy away from the darker side of AI marketing. It’s refreshing to hear an expert acknowledge both sides of the coin.",0,FALSE
"His experience really came through when he tied psychology to technology so seamlessly. It felt less like theory and more like wisdom from the field.",0,FALSE
"The talk made me reflect on trust do we trust the technology itself, or the people programming it? That’s probably the real question.",0,FALSE
"Trust is a big question !",0,TRUE
"Thankyou !",0,TRUE
"Have to tell the facts exactly !",0,TRUE
"I like how he reminded us that AI isn’t just about efficiency, it’s about responsibility. Without ethics, marketing can easily become manipulation.",0,FALSE
"His point about emotional connections being amplified by AI really hit me. It’s a reminder that tech can either deepen trust or exploit it.",0,FALSE
"I never thought about how consistency in messaging could be abused by AI. It shows why ethical boundaries matter more than ever.",0,FALSE
"Scarcity has always been a powerful marketing tool, but with AI it could become dangerous. I like that he’s calling for restraint, not just innovation.",0,FALSE
"This talk made me realize how much of my buying is driven by psychology. AI just makes those levers easier to pull—ethics has to balance that.",0,FALSE
"Nooo vive Marjane Algérie",0,FALSE
"I love that he framed AI as a tool for empathy, not exploitation. It’s a challenge to marketers to rise to a higher standard.",0,FALSE
"The combination of AI and storytelling is powerful. But like he said, the story should inspire, not manipulate.",0,FALSE
"His focus on social proof made me think of how easily AI could fake it. Transparency really is the only safeguard.",0,FALSE
"It’s refreshing to hear someone with experience in marketing talk about values, not just data. That’s what gives this talk weight.",0,FALSE
"He reminded me that technology is neutral—it’s our intent that decides if it helps or harms. That’s especially true with AI marketing.",0,FALSE
"His experience across CRM and digital tools makes the warnings real. He’s not anti-tech, he’s pro-ethical tech.",0,FALSE
"The idea that AI can predict preferences is amazing, but it also raises the question: where’s the line between serving and controlling?",0,FALSE
"I liked how he linked psychology with AI. It shows that understanding people is still at the heart of marketing.",0,FALSE
"His point about loyalty being shaped by emotions was powerful. AI just scales those emotions—ethics ensures they’re genuine.",0,FALSE
"It’s easy to think of AI as cold, but he showed it can actually humanize marketing if used responsibly. That’s a hopeful perspective.",0,FALSE
"thank for 224 subscribe r",0,FALSE
"I love how he reminded us that scarcity tactics shouldn’t become predatory. AI can create fake urgency, and that’s where ethics must step in.",0,FALSE
"His talk made me question how many of my online “choices” are actually influenced by hidden nudges. That’s the scary power of AI in marketing.",0,FALSE
"I like that he didn’t frame AI as the villain. It’s the choices behind it that matter.",0,FALSE
"His mention of consistency resonated—trust is built slowly but can be destroyed instantly if AI crosses the line.",0,FALSE
"It’s inspiring to hear someone in marketing call for accountability. That’s leadership we need in this space.",0,FALSE
"Hi",0,FALSE
"Yes exactly",1,TRUE
"That was a truly informative speech; it made me realize how important it is to be more aware of our choices. Thanks Ram!",0,FALSE
