"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"mjcgg0wFpfE","UgxWecQaLf8sYlWSrYJ4AaABAg",NA,"@benhu6369","这不是90年代",0,"2024-05-07T11:38:07Z","2024-05-07T11:38:07Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwH6n_6lw21YkIUSfR4AaABAg",NA,"@liuliu444","渣女渣男 到處都有😀天黑路滑 社会复杂",0,"2024-05-07T11:38:24Z","2024-05-07T11:38:24Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgweZ43II4IuDcsJWPB4AaABAg",NA,"@quansiyu","新闻评论家梁老师💐💐💐",5,"2024-05-07T11:38:55Z","2024-05-07T11:38:55Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyV84z98wAoLKUGaCZ4AaABAg",NA,"@davideric6421","国外也有玩的好的",1,"2024-05-07T11:40:58Z","2024-05-07T11:40:58Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugyb3J8JE3iN6fYVBk14AaABAg",NA,"@tomtom-ed5of","直白讲还是太年轻，稚嫩，但凡经历过太多，就不会为渣女付出太多",50,"2024-05-07T11:41:14Z","2024-05-07T11:41:14Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyeQrQ044xiQG26QQh4AaABAg",NA,"@菲亚-l7g","重庆女，真太狠了",0,"2024-05-07T11:41:50Z","2024-05-07T11:41:50Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugyuwn7Bd49bi9imaxV4AaABAg",NA,"@黑桃_3","老梁老梁，精靈古怪，琴棋書法，奇門遁甲，上知天文，下知地理，無所不用其極。",34,"2024-05-07T11:42:29Z","2024-05-07T11:42:29Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzInY-LxlqUxqmHntZ4AaABAg",NA,"@wbbb-f7z","我真的很像胖猫",0,"2024-05-07T11:43:18Z","2024-05-07T11:43:18Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugx9vBMBk3Nzfimce2h4AaABAg",NA,"@sjx482","现在我国的女性.已经被宠坏..张口伸手就敢像男的要钱..",0,"2024-05-07T11:45:01Z","2024-05-07T11:45:01Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugxl2JMbEte8O2WWFiJ4AaABAg",NA,"@流泪的屠夫","沉没成本指的是不舍得及时抽身仍抱有回本的侥幸心理，而胖猫最后已决定时还把剩余的钱转给对方，明显不想回本了，这又如何理解",1,"2024-05-07T11:45:43Z","2024-05-07T11:45:43Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugyds7_lAMjO5V0Seo94AaABAg",NA,"@猎魔人天才","谢谢老梁，我下定决心了，再做最后一次努力，还是没结果的话，也算是对得起自己这十多年的喜欢了",10,"2024-05-07T11:45:53Z","2024-05-07T11:45:53Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgymUEs4h09gJduo8yx4AaABAg",NA,"@天边一朵云","让子弹飞一会儿",0,"2024-05-07T11:47:22Z","2024-05-07T11:47:22Z","none",TRUE,FALSE
NA,"Ugxl2JMbEte8O2WWFiJ4AaABAg.A3883mvHSSQA388LAwizWZ","Ugxl2JMbEte8O2WWFiJ4AaABAg","@二十代游城","他是日久生情，是真有感情了，所以才是分手才跳，霍欣欣那个才是沉没成本，没钱了才跳",0,"2024-05-07T11:48:05Z","2024-05-07T11:48:05Z","none",TRUE,TRUE
"mjcgg0wFpfE","Ugwsw_dt0AS_ZU6KtXN4AaABAg",NA,"@niaomecai460","要懂得及时止损",7,"2024-05-07T11:48:31Z","2024-05-07T11:48:31Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwepjBKCYNDkLb7wGt4AaABAg",NA,"@jimmycici8351","我们不做改变，只做筛选",5,"2024-05-07T11:49:53Z","2024-05-07T11:49:53Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzfGoUDoHRoSpsmH-p4AaABAg",NA,"@charlestian3143","梁老师多出点新社评呀，不够看啦",1,"2024-05-07T11:50:07Z","2024-05-07T11:50:07Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugwewb8gWegSVogaLjd4AaABAg",NA,"@xiaoyichen4221","胖猫就是太天真，为了一个不爱自己的女人自杀，不值得",1,"2024-05-07T11:50:58Z","2024-05-07T11:50:58Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxKaWljXZjRv4XcjHV4AaABAg",NA,"@leasu4846","孩子从小在家里确实是缺爱的！而且接触异性的机会太少了。。。",5,"2024-05-07T11:52:10Z","2024-05-07T11:52:10Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzHO9mcAEy9d67n93R4AaABAg",NA,"@wcoowc","梁老师，您在美国的演讲啥时候能传上来，想一饱耳福",4,"2024-05-07T11:52:50Z","2024-05-07T11:52:50Z","none",TRUE,FALSE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A388xfAjALh","Ugyds7_lAMjO5V0Seo94AaABAg","@Afsgf3fgsgfgsd","十多年？？人间啥事能值得呢，只有那个也稀罕你的值得啊",4,"2024-05-07T11:53:29Z","2024-05-07T11:53:29Z","none",TRUE,TRUE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A389d5nObx0","Ugyds7_lAMjO5V0Seo94AaABAg","@freedomseekerism","牛逼 你早就该放弃了🥲",1,"2024-05-07T11:59:25Z","2024-05-07T11:59:25Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgyRhNcmZgB1GNWClDV4AaABAg",NA,"@猫池卡池设备工厂","老梁从美国回到家了😂",0,"2024-05-07T11:59:26Z","2024-05-07T11:59:26Z","none",TRUE,FALSE
NA,"Ugxl2JMbEte8O2WWFiJ4AaABAg.A3883mvHSSQA389ksORtMw","Ugxl2JMbEte8O2WWFiJ4AaABAg","@user-h3li05","最后是认清现实的绝望行为？觉得开初期到中期有沉没成本的心态，到末期就完全抛弃理智，纯粹是被感情左右了，这种情况特别容易自杀唉",1,"2024-05-07T12:00:28Z","2024-05-07T12:00:28Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgzhW1MmbsGVrLM8tpJ4AaABAg",NA,"@曲思凡","梁老师国内在哪个平台更新呀",0,"2024-05-07T12:01:13Z","2024-05-07T12:01:13Z","none",TRUE,FALSE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A389sfH6pEQ","Ugyds7_lAMjO5V0Seo94AaABAg","@user-h3li05","OMG，大侠快放弃，真是不值得。",2,"2024-05-07T12:01:32Z","2024-05-07T12:01:32Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgwK5s5A7NeL1KbOuD14AaABAg",NA,"@二十代游城","老梁你这期后面说的就不对了，你说沉没成本但这俩人情况都不是这个情况 程序员是本身资产够硬，不在乎那些钱，后来知道实情了也准备离婚，只是他黑资料被女的搞到了，女的威胁让他破产坐牢，他是被吓到跳楼的 胖猫的话，那就纯粹是因为感情，不然也不会特地跳河前还转个六万六",2,"2024-05-07T12:01:58Z","2024-05-07T12:01:58Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxAvL8P35HHuDMzF9d4AaABAg",NA,"@taoli3160","梁老师太厉害了 信手拈来 都不用稿子的",0,"2024-05-07T12:02:44Z","2024-05-07T12:02:44Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgykUC5tSnqQGy5eg6F4AaABAg",NA,"@1254koko","这个时间点，是为了遮挡梅州高速那个事情👲",17,"2024-05-07T12:02:51Z","2024-05-07T12:02:51Z","none",TRUE,FALSE
NA,"Ugxl2JMbEte8O2WWFiJ4AaABAg.A3883mvHSSQA38ACMJy3ys","Ugxl2JMbEte8O2WWFiJ4AaABAg","@Venti-Barbatos-616","我倒是覺得可能是因為完全絕望，最後陷入攬炒心態擺爛了",1,"2024-05-07T12:04:22Z","2024-05-07T12:04:22Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgxGNsIRBFs4Z3RWX-R4AaABAg",NA,"@IRXO1261","❤️❤️❤️",0,"2024-05-07T12:05:24Z","2024-05-07T12:05:24Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwxKuHkl5oEiSqGkjR4AaABAg",NA,"@mpeter9494","❤❤❤❤",1,"2024-05-07T12:05:47Z","2024-05-07T12:05:47Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwVBeq9hyArc4MMmnZ4AaABAg",NA,"@freedomseekerism","爱情是突然来的，学到了。想想确实是这么回事🙃",12,"2024-05-07T12:06:40Z","2024-05-07T12:06:40Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugy_01xirazFUTZQpv94AaABAg",NA,"@Mingye777","及时止损为了一个女人不值得！",0,"2024-05-07T12:07:40Z","2024-05-07T12:07:40Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugx3N0q2amSVMoJ8koV4AaABAg",NA,"@李光辉-b5b","梁老师🫡",0,"2024-05-07T12:08:26Z","2024-05-07T12:08:26Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugz5vHNSI7_E9g3xEcp4AaABAg",NA,"@chenyanyuan","还是梁师傅解说透测",2,"2024-05-07T12:08:53Z","2024-05-07T12:08:53Z","none",TRUE,FALSE
NA,"UgykUC5tSnqQGy5eg6F4AaABAg.A38A1MvA17yA38Auc3ALhz","UgykUC5tSnqQGy5eg6F4AaABAg","@LEE-so9lw","就佩服你们这些人…脑回路清奇",0,"2024-05-07T12:10:32Z","2024-05-07T12:10:32Z","none",TRUE,TRUE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A38Av119dz1","Ugyds7_lAMjO5V0Seo94AaABAg","@groendyksoldani","你能说出这种话，证明你还有所留恋，想要自己止损，立即赶紧撤出，远离那个伤害自己的人……其实要想在失恋中不痛苦，就一招好使，换个人谈恋爱就行。换一个新的环境和新的对象，能让人迅速从悲伤、痛苦中解脱出来。",4,"2024-05-07T12:10:36Z","2024-05-07T12:10:36Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgysV23ihKEhAdaYabx4AaABAg",NA,"@提劍揮鼔披肝瀝膽","千里沉江底蓝桥事难成",1,"2024-05-07T12:12:02Z","2024-05-07T12:12:02Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgykQ089PsppO2RcuXd4AaABAg",NA,"@starkjon8384","谢谢老梁",2,"2024-05-07T12:12:15Z","2024-05-07T12:12:15Z","none",TRUE,FALSE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A38BBc3FhaW","Ugyds7_lAMjO5V0Seo94AaABAg","@chenyanyuan","好家伙",0,"2024-05-07T12:13:00Z","2024-05-07T12:13:00Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgyAwxTsP25qWQlz_-14AaABAg",NA,"@160-ly9yw","梁局拍案",0,"2024-05-07T12:13:10Z","2024-05-07T12:13:10Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugy12-8ADCXxtLnKFft4AaABAg",NA,"@LC-cg6ns","专业性和趣味性兼顾，新闻评论家梁老师",23,"2024-05-07T12:13:41Z","2024-05-07T12:13:41Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwE_5PTM8PNLLBlgmp4AaABAg",NA,"@bug2236","梁老师是新闻界-皇冠上-璀璨的明珠。",32,"2024-05-07T12:15:12Z","2024-05-07T12:15:12Z","none",TRUE,FALSE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A38BTEMcxNn","Ugyds7_lAMjO5V0Seo94AaABAg","@Hatchet-v1w","沉没成本，你总想梭哈一把😂",1,"2024-05-07T12:15:24Z","2024-05-07T12:15:24Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgygmTrZ6T6EJ-Kkvfl4AaABAg",NA,"@Matthewwk","大概率是假瓜",0,"2024-05-07T12:17:46Z","2024-05-07T12:17:46Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyxL-Fpri1OcmmMkSV4AaABAg",NA,"@bruce-zlc","提取精华1、暧昧不确定2、说话不算数3、有事才找你4、屏蔽朋友圈",232,"2024-05-07T12:17:54Z","2024-05-07T12:17:54Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugxo6OaLaT2zTwpWmh54AaABAg",NA,"@Felix_Lew","高速的那个事就这么过去了！",0,"2024-05-07T12:18:04Z","2024-05-07T12:18:04Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugxs1VzknvpV3AJgDCh4AaABAg",NA,"@yijifeng","及时止损 永离股市",0,"2024-05-07T12:19:51Z","2024-05-07T12:19:51Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyluCJoWRWPXl3PX_54AaABAg",NA,"@lulucao8643","说得真好",2,"2024-05-07T12:20:46Z","2024-05-07T12:20:46Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxZD6jdAYQqI35_FMV4AaABAg",NA,"@frankieliu1421","还有最近的吾妻之死，妻子被丈夫榨死，也非常令人震撼，也希望梁老师能说一说",4,"2024-05-07T12:20:54Z","2024-05-07T12:20:54Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzrP9ZOFNlSfvqOXuF4AaABAg",NA,"@瑞瑞-j4n","就爱听老梁唠嗑",20,"2024-05-07T12:23:38Z","2024-05-07T12:23:38Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxikXnhnIzJ8vmTfOd4AaABAg",NA,"@观复-e9k","老梁太懂了哈哈",4,"2024-05-07T12:23:45Z","2024-05-07T12:23:45Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugz_NTzwGXMC8lisXjN4AaABAg",NA,"@faletikjviktor3523","老梁这期说得太好，回答了我多年来的困惑。成年人不应该尝试去改变自己，而应该去尝试不同的选择",192,"2024-05-07T12:24:34Z","2024-05-07T12:24:34Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzP-XxqZG49sPzfJKt4AaABAg",NA,"@可爱女人-d8m","这么会讲话的人真的不多啊！❤",24,"2024-05-07T12:25:37Z","2024-05-07T12:25:37Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxqIKEBeBF-k0ddwiV4AaABAg",NA,"@ttttt5522","🚗☁️☁️☁️☁️☁️🏃‍♂️燕子，燕子，没有你我可怎么活啊",1,"2024-05-07T12:26:41Z","2024-05-07T12:26:41Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugw8caa07Abelkknz394AaABAg",NA,"@清欢-j2k","情感大师老梁👍",1,"2024-05-07T12:31:50Z","2024-05-07T12:31:50Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzC8k-4BFrNtvmLvL94AaABAg",NA,"@杨梵-z2k","你猜为啥4月11日跳江的，却51期间火爆全网",6,"2024-05-07T12:32:04Z","2024-05-07T12:32:04Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugzc_46ZT6amM-IdDa14AaABAg",NA,"@佐藤信-c7l","或許是人生必經路程之一吧。有時候明明周遭人都拼命阻擋拼命勸阻，情執當下的人往往還是會抱有一口氣想要證明或是以為會有修成正果的一天....",2,"2024-05-07T12:32:07Z","2024-05-07T12:32:07Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyxUpRHZkT3LmImVBR4AaABAg",NA,"@sunnywu6297","前女友四條占了三條，哈哈😂",0,"2024-05-07T12:32:26Z","2024-05-07T12:32:26Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgyT_xpOACUoJh--a_l4AaABAg",NA,"@richieliu2217","老梁，加拿大欢迎您。非常敬佩您。",10,"2024-05-07T12:33:12Z","2024-05-07T12:33:12Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzsY8yLsIBtaYFn9b54AaABAg",NA,"@Nagabuchitsuyoshi789","关键乘车员吊着你，跟你说：“别下车啊，能到上海”，你还会下车吗？",0,"2024-05-07T12:34:47Z","2024-05-07T12:34:47Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugw_IluhfKqkIp6lk5h4AaABAg",NA,"@Lvdaibiao","我也遇到过捞女，唉，爱情就是一场病",2,"2024-05-07T12:35:16Z","2024-05-07T12:35:16Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugx7UNrYfLMZE5qyK5V4AaABAg",NA,"@小冯y2h","真爱追不来",1,"2024-05-07T12:36:08Z","2024-05-07T12:36:08Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwoNf2k_BGIrWOLCUB4AaABAg",NA,"@天幻-n2o","老梁说的很有道理……亲身经历😂",1,"2024-05-07T12:37:08Z","2024-05-07T12:37:08Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgygHF_McblDhomv0jp4AaABAg",NA,"@lockgood242","我对一个女人好的时候那是真好，让她吃好穿好用好，会照顾的无微不至，但是一旦我心里不喜欢了或者她说一句不想谈了不论我投入多少我从来不会考虑什么沉没成本扭头就走然后换下一个 😂",1,"2024-05-07T12:38:51Z","2024-05-07T12:38:51Z","none",TRUE,FALSE
NA,"UgwE_5PTM8PNLLBlgmp4AaABAg.A38BRpHQnPqA38EQNcYicT","UgwE_5PTM8PNLLBlgmp4AaABAg","@suradia1","空调界的是董明珠？",5,"2024-05-07T12:41:14Z","2024-05-07T12:41:14Z","none",TRUE,TRUE
"mjcgg0wFpfE","Ugy_q8t31f6OSSbpvf94AaABAg",NA,"@KathlineRozzelle","我知道背景是个图片😊",0,"2024-05-07T12:43:32Z","2024-05-07T12:43:32Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzzQKn_84jBWKNqend4AaABAg",NA,"@季博燊","回国了？",0,"2024-05-07T12:44:40Z","2024-05-07T12:44:40Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgwkYIGJF3ZNfMk8UHZ4AaABAg",NA,"@hibikihidaka6367","我考，干游戏代练两年就能赚51万",0,"2024-05-07T12:44:58Z","2024-05-07T12:44:58Z","none",TRUE,FALSE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A38Ey_hgswj","Ugyds7_lAMjO5V0Seo94AaABAg","@luchen9640","你是男的女的？你喜欢的是自己的爱情梦而已，恰好套在了这个人身上而已。",4,"2024-05-07T12:46:02Z","2024-05-07T12:46:02Z","none",TRUE,TRUE
NA,"Ugyds7_lAMjO5V0Seo94AaABAg.A3884zzXvg_A38F2yIriVG","Ugyds7_lAMjO5V0Seo94AaABAg","@pigaodec","你还是没听进去😂",0,"2024-05-07T12:46:46Z","2024-05-07T12:46:46Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgzMIGkjpskI0rpm8o54AaABAg",NA,"@BlackCockUSA","以夷制夷, 以鮑制鮑. 自古以來, 香蕉要對抗鮑魚, 只有這一個方法.",0,"2024-05-07T12:47:07Z","2024-05-07T12:47:07Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzxCt8fZh29KzYEFgZ4AaABAg",NA,"@zyh_ing","就像在投资学里的“及时止损”是一样的",0,"2024-05-07T12:48:04Z","2024-05-07T12:48:04Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugza2hZe-k-1wpN6dSh4AaABAg",NA,"@tint6625","我不完全赞同老梁说的，年轻人应该既要想办法努力提升自己，也要筛选合适自己的人。 人如果下定决心改变自己，短时间也许看不到成效，但是时间长了是可能会有翻天覆地的变化的。 比如是提高自己的学历，找到更好的工作，健身改变自己的形象，社交让自己更多朋友，提升自己的礼仪素质和沟通能力还有情商，这些都是要后天学习和锻炼出来的。这些东西也都会帮你在情场上加分，让你心仪的人也看得上你",3,"2024-05-07T12:48:51Z","2024-05-07T12:48:51Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugwz8fLM2t1IIQHb5kd4AaABAg",NA,"@gangjia1080","听完老梁再去听王局，看看两大高手的观点",0,"2024-05-07T12:49:44Z","2024-05-07T12:49:44Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxzeIJDRzg5K6HpTcZ4AaABAg",NA,"@madcauchyren6209","不谈恋爱，屁事没有",0,"2024-05-07T12:50:01Z","2024-05-07T12:50:01Z","none",TRUE,FALSE
NA,"UgzInY-LxlqUxqmHntZ4AaABAg.A387n3qkpiZA38FZ7-rJuI","UgzInY-LxlqUxqmHntZ4AaABAg","@许雪琪-s4h","那就别去爱这种人作贱自己 爱是双向奔赴",1,"2024-05-07T12:51:10Z","2024-05-07T12:51:10Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgytgEgJWdThlBPx2IF4AaABAg",NA,"@首尔猫猫君","老梁说的太好了，我学废了",2,"2024-05-07T12:53:08Z","2024-05-07T12:53:08Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgweK6hZ8R_RaFZHM-l4AaABAg",NA,"@yingyang6858","情海明燈，人生導師🙏🙏🙏",13,"2024-05-07T12:54:06Z","2024-05-07T12:54:06Z","none",TRUE,FALSE
NA,"Ugxl2JMbEte8O2WWFiJ4AaABAg.A3883mvHSSQA38FyGDTmET","Ugxl2JMbEte8O2WWFiJ4AaABAg","@流泪的屠夫","@user-h3li05 难道是游戏左右了心智？",0,"2024-05-07T12:54:44Z","2024-05-07T12:54:44Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgxOWdAwXdnNdt4a_Bl4AaABAg",NA,"@yzhmt8990","还有把你当 ATM提款机的",0,"2024-05-07T12:56:44Z","2024-05-07T12:56:44Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugy8sNa_bwsh0DOEHsN4AaABAg",NA,"@ellenwang9266","老梁说的太对了",2,"2024-05-07T12:57:30Z","2024-05-07T12:57:30Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgxfmR8SLeTTmZPqlft4AaABAg",NA,"@Vioko314","[ 肥猫事件] 不是严重夸大就是完全虚构，21岁的代玩2年赚50几万？你算算这费用和时间，对得上吗？",1,"2024-05-07T12:58:03Z","2024-05-07T12:58:03Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugx14rEQ-PPadr_hg0x4AaABAg",NA,"@ew5950","视频最后的内容观点太棒了 甚至有理",1,"2024-05-07T12:58:34Z","2024-05-07T12:58:34Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgysrAV8cIweVaElPSZ4AaABAg",NA,"@xixianime","这件破事还值得一提吗？根本是自导自演的剧本啊，所谓的亲属不过是如同胡鑫宇事件里的牛鬼蛇神罢了。",0,"2024-05-07T13:00:48Z","2024-05-07T13:00:48Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugxi1mk_ICxSu_NZVAJ4AaABAg",NA,"@李雪松-f3e","老梁就是老梁，没一句废话，全是干货，学到了，不愧是大家，比王菊厉害多了。沉没成本 备胎四标准 只作筛选不做改变，简直就是名言，我都记到小本本上了，将来给孩子教育都有用",36,"2024-05-07T13:02:31Z","2024-05-07T13:02:31Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzpWjrhDpXlKeqNoRZ4AaABAg",NA,"@迷思维Mysway","人家没偷没抢，愿赌服输",1,"2024-05-07T13:03:00Z","2024-05-07T13:04:11Z","none",TRUE,FALSE
NA,"Ugxi1mk_ICxSu_NZVAJ4AaABAg.A38GrM4eobmA38GzmLtQ7P","Ugxi1mk_ICxSu_NZVAJ4AaABAg","@棋乐无穷","踩一捧一要脸不",16,"2024-05-07T13:03:40Z","2024-05-07T13:03:40Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgyyILQGqeL_cEWkVhl4AaABAg",NA,"@laogong7991","老梁真实接地气，修电脑都知道",0,"2024-05-07T13:04:41Z","2024-05-07T13:04:41Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugz4Q7vK98Mzpln3Jlp4AaABAg",NA,"@asiaboya","谢谢你",0,"2024-05-07T13:05:29Z","2024-05-07T13:05:29Z","none",TRUE,FALSE
"mjcgg0wFpfE","UgzED3BML3fFRJffHbh4AaABAg",NA,"@棋乐无穷","老梁的节目，百分之90是观点和旁征博引，只有百分之十是事件的梳理，如果不是详细了解过新闻本身，听老梁讲会云里雾里甚至跑偏。",0,"2024-05-07T13:05:47Z","2024-05-07T13:07:17Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugwu7Uye2z3fWewAqq54AaABAg",NA,"@龙行天下087","多吃两次亏就醒悟了，我就有过曾经经历！",1,"2024-05-07T13:06:43Z","2024-05-07T13:06:43Z","none",TRUE,FALSE
NA,"UgwepjBKCYNDkLb7wGt4AaABAg.A388YM9nqhUA38HT22fmdI","UgwepjBKCYNDkLb7wGt4AaABAg","@没有言论自由的国家是","筛选要有本钱，穷男和丑女基本没得选。",0,"2024-05-07T13:07:48Z","2024-05-07T13:07:48Z","none",TRUE,TRUE
"mjcgg0wFpfE","UgwHm-2LnSP15aPSZOF4AaABAg",NA,"@没有言论自由的国家是","暧昧不明确。 说话不算数。 有事才找你。 屏蔽朋友圈。",0,"2024-05-07T13:08:47Z","2024-05-07T13:08:47Z","none",TRUE,FALSE
"mjcgg0wFpfE","Ugw9xBkJM0rR1sLc4HR4AaABAg",NA,"@User-3U4D0SsPjQy28","孩子都生了 还有机会吗",0,"2024-05-07T13:11:32Z","2024-05-07T13:11:32Z","none",TRUE,FALSE
