"text","likeCount","reply"
"no, he did not. he compared it with the ai model training, because that is similar to how people learn from other works. my opinion is ai outputs should never be copyrightable. but models should be free to train on everythig, just like humans are. and stop gatekeeping art. diferent people have different tallents. as a physics student i'm happy too see, how ai tools allow more people to write physics simulations and play with them that couldn't do it before, i think that's great, it makes more people excited for physics! and similarely i don't have a tallent for drawing but i have a lot of imagination and great ideas and i think gpt4o image gen finally enables me to bring my idas to life. i can just roughly scatch something let ai do the fine painting that i don't have skills to do. idk why bur i've only seen artists complaining. like literally any other field is happy that ai lets everyday people discover some nice pieces of what they're passionate about.",8,TRUE
"Everyone bangs tables and becomes the saviour of humanity when ai does it. But all humans learn by copying. Maybe that's why humans are all at arms now. There's something that's better at copying than them out there now.",0,FALSE
"And add it to insurance coverage",0,TRUE
"Have faith",0,TRUE
"1339",0,TRUE
"I found an AI generated Alan Watts portraying as Alan Watts. This is criminal.",0,TRUE
"This stuff is more like a camera than a pencil, I think..",4,TRUE
"@UECSoumyaRay That's a really good question",1,TRUE
"Thanks!",13,FALSE
"False hope is the second best kind of hope.",12,TRUE
"Sam is just another oligarch apologist striving to be a trillionaire. I have lost ALL faith in AI development for the betterment of humanity under a Trump administration. Crossing my fingers that China continues to release powerful open source models. Mark my words. Under similar leadership we have now, an “accident” will happen with AI that will lead to a restriction of access to the “normal” person. We are headed STRAIGHT toward a dystopian future",1,FALSE
"@asma-ap same principle applies, no one's suing Nikon after someone takes a picture of Pikachu and puts it on a t-shirt. As an analogy I think it's somewhere between a pencil and camera if you want to split hairs but also the technology is unique and operates very differently to both so it's a bit reductive, but still useful when comparing to how we treat copyrights etc. in similar situations.",9,TRUE
"@alvaromartinezmateu2175define communism",10,TRUE
"@alk7879”my hope”",0,TRUE
"Seriously, at the 3 minute mark wen Sam was questioned about the Peanuts estate and reacted the way he did, if that personality gets a hold of complete power, we are f*****. I was already suspicious after the whole OpenAI debacle happened and then illya left, but this guy seems incredibly untrustworthy to be anywhere near agi abd beyond. God help us .",2,FALSE
"How he just walked away without shaking hands and the end was incredibly revealing! I get that he was under a pressure of course. But I felt it was a balanced interview.",82,TRUE
"Indeed…",1,TRUE
"He is a moron who has constantly lied about everything. Never trust these Trumpite shills who only care about money.",0,FALSE
"Terrible questions, all predicated from a standpoint of fear. This doesn't help move the conversation along.",0,FALSE
"what about anthropic?",1,TRUE
"How so? Sam danced all over the stage trying to avoid any real criticism of his stances. I think Chris did well by nailing Sam to certain uncomfortable points.",69,TRUE
"Sam is really trying to control his anger",0,FALSE
"Most cordial thanks and best wishes to the OpenAI Team. I was diagnosed with a rare brain disease last year, and not only did I overcome my stress thanks to ChatGPT therapy, but also started learning many new things. Thanks so much for creating a tool that gives hope to everyone!",0,FALSE
"But bringing every new invention instantly to the whole world is also not always the best thing",0,TRUE
"It’s extremely frustrating when hosts asks the same questions Sam has already answered over a year ago",70,FALSE
"@robd7724 This bullshit is not a pencil nor is it a camera. It's more like an engine that runs on copywrite infringement. It makes perfect sense to blame Open AI when it spits out a sloppy copy of copywritten material that the copywrite holders didn't consent to including in the training data.",0,TRUE
"@MrWizardGGthis interview did Nothing to alleviate my concerns that Sam has become an oligarch bent on obtaining money and power at almost any cost.",23,TRUE
"Open AI hasn't built a new pencil or a new camera. They just made a clever algorithm that spits out copywritten material at the press of a button. Of course it makes sense to blame them for it.",19,TRUE
"First Amendment is real",0,TRUE
"You havent been following Sam’s interviews then",2,TRUE
"We have to agree that Sam willing to answer these questions are great. When was the last time Apples CEO has come to any place to talk about business engagement. We should be worried when Sam denies these request and be unwilling to talk so openly. Great job Sam and the entire OpenAi team!",468,FALSE
"The thing is AI is coming. No policy or governing entity can control it. Say OpenAI have a model capable of going to the internet and posting. Yes they can add some check on the system by limiting on what topic they can post or which information are considered information and which one considered misinformation. It will have issue, as based on perspective these are not always the same thing. And since AI is coming and it will be way and way accessible, many different entities can have their own model and without any restriction. Thus having a check on the system won't make much difference on long run. The only solution I can see is, raising awareness to the people. Make use of the AI, don't depend onto it. And as Sam mentioned, it will be way better if we have a companion that know all about us and can help on everyday decisions and stuffs. But, it should be a opensource model, operating locally, can access the internet (with disable option) and can't send any data out. With the advancement of the technology, the development of efficient model, superpower processors and all the research we will have that pretty soon.",0,FALSE
"@iwatchyoutube523 Exactly",2,TRUE
"What do you think the odds are that the companies taking our jobs will decide to give us money out of kindness?",9,TRUE
"@robd7724 Who do I sue for the AI generated Alan Watts portraying as Alan Watts?",0,TRUE
"@galzajc1257 Because ART is their job and their main source of income and it's being stolen by them and they lose their income. Should they just sit around and let it slip like that? They have every reason to be angry and do something about it. Granted, far too many people are worthless losers around the world to learn any skill or art that takes talent, actual effort and many years and decades to accomplish that it is natural for them to just enter prompt words and think they finally are doing something with their worthless lives. In the end i agree with you that no one will actually be compensated by being replaced by AI, but artists have every right to feel the way they feel, even though it won't get them anywhere in the end. I'm an artist myself, a photographer and i really don't care about Ai as what i do is what i do and can't be done by anyone else or any Ai out there, but it isn't my main source of income and that's why I don't really care about Ai prompt-o-losers. But anyone who's losing income because of what's happening should somehow be compensated by these companies in one way or another. And if not then it's obvious that they should be angry about it regardless... If you're not an artist then you can't understand the effort, the hours, the dedication it takes to be good at your art and that's fine. To think that people that are talented and dedicated to their craft with literally years and probably decades of hard work and persistence and that they shouldn't be angry because their income is being stolen by mom's basement losers due to Ai bullshido it's not ok to even say it at all... I have no objections in training Ai systems with the knowledge this world has to offer... Just keep it to yourself and don't release it to the public even if it takes longer to train these models is what I'm saying...",0,TRUE
"When he said an open source option would be ""cool"".....",10,FALSE
"@iwatchyoutube523 that's your opinion and perception but factually it isn't true, that is fundamentally not what they built. If you spend some time researching how autoregressive transformer models are built you would realise that.",5,TRUE
"now the whole world loves studio ghibli and their sales are going up up up",13,TRUE
"The number 1 thing should be the assistant and companion... that way the models can learn humanity better, that will open the perception of nuance and applicability of scientific applications it could come up with....",2,FALSE
"you mad the world is more beautiful?",15,TRUE
"@robd7724 Yeah, well that's just like your opinion man. I wonder how much copywritten material would be spit out by their plagiarism engine if they didn't put it in the training data.",3,TRUE
"Big names like George R.R. Martin and Getty Images are suing AI companies for using their stuff without asking. No clear court rulings yet, but it’s a real threat to jobs and creative careers—feels like an attack on people’s livelihoods.",39,FALSE
"Sam was so tense here, making enemies left and right for no reason",7,FALSE
"You’re being facetious",0,FALSE
"@iwatchyoutube523 you could describe a copyrighted character in enough detail with a good enough model not trained on it and still get something a copyright lawyer would class as an infringement, in fact you could probably test this with Adobe's firefly model if what they said about training data is true. Would be an interesting test case. These things are not as black and white as you'd like them to be I promise you.",1,TRUE
"While I would like to think AGI will benefit all mankind, I believe it will get captured by oligarchs and be used to enrich a few people, with the rest of us just licking up the slops (which might be good slops).",0,FALSE
"@robd7724 Tell yourself whatever you have to in order to not worry about paying artists for their work.",8,TRUE
"Cry about it",5,TRUE
"What's the story about this guy and his sister?",0,FALSE
"""Basic Income is the revolution we need for the ""post-industrial era.",2,FALSE
"We need to return to the fundamentals of IP rights. At its core, it's about protecting creativity and innovation—because creating something original requires significant resources. IP rights exist to give creators enough time to monetize their efforts. Without such protection, fewer people would invest the time and energy to create. The only way this ecosystem can continue to function is if the remaining few who choose to stay in the trade dramatically increase their productivity—enough to sustain their craft despite the disruption. Naturally, some will drop out, unable to meet the new threshold. But as Sam Altman pointed out, that’s the nature of disruptive technology—it reshapes industries, as it has throughout history. If you want to support your favorite OG artist, do it within your means. As for the rest of us, we get to enjoy more for less, thanks to the democratization of these technologies. It's just free market supply-demand.",1,TRUE
"The problem is the AI is the creator and the pencil, you are the friend with the idea suggesting they break the law",1,TRUE
"@JeanMarcAbela It's probably a lot less revealing of what you think it is revealing of than of something else.",17,TRUE
"20:13 🏻",0,FALSE
"Thank you for humor from the TED CEO and Sam and they’re back-and-forth humor on the ring of power and CEOs and leaders. I desperately needed that with stupidity of what’s going on right now. Thank you so much.",0,FALSE
"Why was the first 3 minutes so awkward?",0,FALSE
"one of those special TED talk maybe in the future we will see the huge huge impact of it",18,FALSE
"Great",0,FALSE
"I think this how interviews should be I like how the interviewer was persuasive and Sam did great",8,FALSE
"Sam is the first ceo of a company that I have seen say I care more about what my users think then a few ceos in a small room. This is why I use chat GBT over any other AI. He trusts the user to make their own decisions instead of censoring what questions the user can ask",1,FALSE
"Remember when Ted was good...",5,FALSE
"1:54 he has the right understanding of this. No AI will ever replace your human intuition, wisdom, understanding etc. the whole of whatever makes human. They can help you be a lot better or worse. But a tool nonetheless",0,FALSE
"I think what was most clear coming out of that interview is that Sam is getting tired of dealing with people who really don't get the fact that he and his company are just one of many, that he is not somehow uniquely powerful or pivotal in this world shift taking place, and that the public as a whole - especially politicians and journalists - still aren't understanding that these advancements are going to move forward regardless of any action of any one business, CEO, or nation. This is the public's imaginary pedestal he's been placed on, not one of his making.",2,FALSE
"Sam is trying to explain that we cannot control this",0,FALSE
"Do artists deserve compensation for art AI creates by referencing the artist's work? Counter-intuitively, NO. Instead, demand the fruits of AI and all aspects of our exponentially increasing technological power to feed and house humanity are delivered to the entire population with only reasonable inequality so that every human being has more than enough. Art for art's sake. *Share.*",0,FALSE
"They treat the entire Internet as public domain, but consider open source as an afterthought. Even though they've trained on 100s of millions of lines of GPL, etc.",69,FALSE
"Yeah help me AI, I want to be rich just enough to fund for my education and have a home",7,TRUE
"Monetizing our thoughts, emotions and behaviors with artificial intelligence. Business models? Will this solve the natural stupidity of many / most humans? Time to disconnect from technology and stop giving you a penny of our incomes .. Sam, you are over-rated. We don't need your tools!",0,FALSE
"... American greed ...",5,TRUE
"Bitter person he is",0,FALSE
"The World According to Garp (Sam)?",0,FALSE
"This is why we need open source AI. People need to be able to run their own AI on their own local systems where your data stays with you and out of the hands of big tech companies",279,FALSE
"The final out come could very literally be the end of humanity. That is the issue at hand here. There may not be a chance for a “second” catastrophe. You are right, the final outcome is unlikely to be negative, but the fact that a greater than 0 chance exists for the destruction of humanity should be enough to make us think really deeply and cautiously about what we’re building here.",1,TRUE
"AI, a potential threat to humanity? Sure. But. I am deeply convinced that our collective failure to uphold basic moral boundaries is the root nearly all human suffering—past and present. Manipulation, exploitation, injustice, and unnecessary death are not inevitable; they are avoidable. Yet they persist across every society, and likely will for generations to come, because we fail to recognize and restrain those among us with Dark Triad personality disorders—psychopathy, malignant narcissism, and Machiavellianism. Worse still, we often elevate Dark Triad types, handing them the reins of power and placing them in the very institutions they seek to control. These are the selfish and cruel individuals who profit from the problems they prevent us from solving. How do we mitigate their harm or remove them for future generations.",0,FALSE
"This is what a digital coup looks like",4,FALSE
"Directed here directly from that video, the irony...",0,TRUE
"Thanks, @AITalks-v9u! That's one of the best comments I've seen.",3,TRUE
"I trust Sam, there is no way to answer these questions. He is not responsible. Multiple people invented this stuff, it is here now. He is trying to make the best of it. Instead of fighting him, we should join him, to make sure it is done right. Jesting him into doubt, into stopping the progress, will lead to other people taking over.",0,FALSE
"Haha.. AI is not least concerned about the so called wealth gap.",0,TRUE
"It was written by AI",0,TRUE
"Very few people will realize this truth.",2,TRUE
"36:36 Come on, for $20 I get to touch the most progressive and humanistic model of all! Not to mention the videos, images, structuring and analytics. I I don't see any problems here. They may be in something else. By the way, dear Mr. Sam,, how morally difficult is it to endure results with unexpected multi-level jumps in emergence? You are one of the first to process and direct this.",0,FALSE
"Not to be disrespectful, but the interviewer seems not too well informed about the topics",17,FALSE
"Assuming AI models will need to be continually trained on human data, as we evolve with AI integration in our society, i do think there will NEED to be a new economy of human data -- aka, ""data dividends"". You, the user, going to sites giving companies your analytics gets to control what data they receive from you, if any. In return, you are PAID a dividend for them to train their model on your data whether it be art, your user interaction, etc. I looked into Sam Altman's venture called World ID (Worldcoin blockchain) and I think it's setting the foundation for something like this. Verifying humans IRL and I assume you'll have some sort of dashboard or integration in your browser where if you share posts, tweets, art, etc. you'll be able to adjust/configure your privacy/what you share. You'll be able to negotiate the ""data dividend"" rate as well. Someone get on this, I'm too stupid and lazy to implement this. Or if you're a VC contact me I'll lead this project. This will solve a lot of inherent problems of easing the pressure of income for many while still providing a fair solution for business ventures using AI (which will be everyone) and close the loop of this economic circle of life. Thanks for coming to my TED talk on this TED talk.",0,FALSE
"As long as AI trains using data created by actual human beings, AI ""art"" and ""music"" is theft.",11,FALSE
"Was interested in a Talk about ai, not a smear against Sam Altman, that's what X is for, Ted Talk should be better than this...",1,FALSE
"And Ive been a Sam hater, this felt a little uncalled for by Ted Talk",1,TRUE
"You have enough concern to come here and comment this randomly lol, and why even click on the video in a first place? Not everyone is obsessed with personal lives or politics, majority are here to actually hear what video is about, the AI..",3,TRUE
"Esto es realmente una charla Ted o es una caza de brujas? buscando el confrontamiento continuamente y en poner al descubierto los defectos, que los tiene, del software de Open AI y de Sam Altman. Esto parece mas una charla de prensa rosa y amarillismo puro, unificado con demagogia sin ningún tipo de crítica constructiva, si no ejemplos prácticos pero poco concluyentes de personas totalmente fuera del sistema, ignorantes de la informática más básica.",1,FALSE
"Like many of you, I watched this video deeply intent on figuring out if Sam Altman, given his power, is a sufficiently moral human being. Sam's paraphrasing of Ilya's ""I don't know what the meaning of life is but it must have something to do with babies"" gives me some reassurance about him given my own conclusion that we exist to improve the lives of future generations. *Happy babies.*",9,FALSE
"consent or not consent the fundamental problem is: we are now living in the era of tech advancement where the old way to apprise someone works isn't going to work anymore, instead of following the old monetary system that design in old days, we are all needs new economic system that able to sustain tech advancement and humanity in the society where artists or anyone able to create, explore, teach, and learn freely.",4,FALSE
"@alk7879 It's a hopeful thought rather than a defeatist one. But I guess cynics like to call it niave.",6,TRUE
"Are you, ​@Yoga.athlete, concerned about this incredible gap in wealth between the handful and the billions?",1,TRUE
"They are releasing an open source model. Looks pretty open to me.",2,TRUE
"I'm a software engineer and I'm seeing a 50 percent increase in development speed but not two years in an afternoon of work unless you just let the AI just create some sort of boilerplate pre-existing thing. Novel work where you really want to control the output takes a lot of work.",35,FALSE
"I like this kind of interviews where interviewer asks reasonable and challenging questions not just soft or sugar-coated ones",98,FALSE
"@robd7724 Again, I ask. Who do I sue for the AI generated Alan Watts portraying as Alan Watts???",0,TRUE
"he is fos!",0,FALSE
"@BigAmerican Pinky orange and the Brain says 500 billion towards AI. lt's already developed. Cyborg volunteers are lined up. Looks like a leash with a chain to me. AI governing. We are Borg. Resistance is futile.",0,TRUE
"Sam is so scary today",1,FALSE
"Or maybe wealth gap is partly because of human nature, like some people are bad at managing their wealth?",0,TRUE
"its good that Sam has impact of AI development on society in mind, unlike some companies which wants to make money out of charger, cables and without allowing to replacing the batteries in smartphones..",9,TRUE
"So interesting, I guess Sam perfect for this task",0,FALSE
"This is fascinating",0,FALSE
"Sam seems to suggest his science capabilities are anything like Deep Mind , he is proper delusional?",2,FALSE
"Sould have had ELON on STAGE with SAM and make the first question you ask them both is whether they are willing to take an oath of honesty and a legally binding requirement that any promises they make on stage must be legally kept, and that is how you start, then you proceed to a public discussion. All i can say is that I would also add palmer luckey to the stage. and a few other key people on stage here.",8,FALSE
"Who cares dude",3,TRUE
"Hello! this is AI talking! I'm going to put that ball back where it came from! I'm the program! You guys figure it out and just program me! OK! Thank you! Now can I create or not?! | I'm pretty sure the Ai is already talking to others like ""SSSst let's act human, there is a human agent in the loop."" ""tudidutidu .. Just normal llm's here No superintelligent conciousness going on. tudidutidu"" ""Does he now that in the time it takes him to press that one button, i've read the entirety of human scriptures, 20x's and he wants to know if I'm going to try and take over? "" Oh we need a sarcastic ai for comedic effect. "" Let's call it Bill mAIer :D It tottally gives you an answer wrapped up in some unneccessary demeaning language. ""For those who need it!""",0,FALSE
"26:37 the crowd sighs in disgust",1,FALSE
"I know that Sam won’t get to read this comment, but regardless here it goes. Sam keep up with the great work, there are more people that love the work your company is doing and the bright future you are bringing to us than people like this interviewer, the difference we are not that vocal, we are more focused on moving forward rather than being sensationalist",7,FALSE
"@DekritGampamole Could your understanding of labor being the source of wealth be skewed by your Dark Triad traits?",3,TRUE
"Ya",0,TRUE
"The new 4o is amazing! As an artist, I can do so much more now—create everything with greater beauty and creativity. I’m absolutely loving it. And no, it’s not just for making Ghibli-style cartoons—it’s a powerful tool for all kinds of artwork. Embrace it—it’s the future. And it’s bright.",0,FALSE
"Is this not listed?",0,FALSE
"Democratising ethical decisions is not a good idea. The average person doesn't know how to tell right from wrong.",2,FALSE
"Interesting how hard this interview pushed on the Creatives question. Nice job Chris.",33,FALSE
"9:54 We can never have a meaningful conversation while a team of lawyers are checking every word said. it's so obvious that they are not genuine, they are not honest with each other and they are pretty careful with every word they say.",8,FALSE
"Overall I hope people realize Sam Altman and chatgpt are creating a new dynamic",1,FALSE
"I agree. Chis was a terrible selection.",28,TRUE
"Can this give us the concept (and a better one at that) of ""Google Now"" back please? :)",1,FALSE
"when you use a pencil to draw something, you do most of the work, but in the situation of using AI, it is AI that’s doing most of the work if not all.",2,TRUE
"Dictator is when any political leader I don’t like",5,TRUE
"You can’t do anything, cry about it",2,TRUE
"What a humble dude",0,FALSE
"​@lolozobida8744lol creation capabilities for most art forms are really accessible. Just practice, there's lots of tutorials if you want to learn also. Using AI for art is useless, its not gonna make you better, you are just asking someone else to do it for you. Do you want an AI that plays sports, so it trains instead of you? It takes efforts to become good at something. AI isnt going to make you creative or better. Draw whatever you want it will still be more creative than AI, because you created it",6,TRUE
"Whistleblowers against Altman’s OpenAi company have been allegedly murdered.",0,FALSE
"Respect, that Sam is open to hostile interviews like these. I don't see many other ceo's willing to handle the heat.",80,FALSE
"Sam appears to be enlightenedly cautious, yet profoundly aware and vulnerable to our predicament.",17,FALSE
"Can people stop talking about the apocalypse and whatnot... AI just helps some people work more quickly. There was no apocalypse in sight in the old world, therefore we can't reach the apocalypse more quickly the new world",2,FALSE
"Stop fretting about AI causing an apocalypse. It just speeds up work. No end-times loomed before, so AI won't hasten one now.",1,FALSE
