"text","likeCount","reply"
"Not to worry about AI. We should worry about the *_12,500_* nuclear warheads humankind has as of 2023.",0,FALSE
"Doesn't she look a little like the T-X from Terminator 3?",0,FALSE
"You clearly didn't know how science works",0,TRUE
"How naive. The ""guardrails"" will become the weapon that dooms us.",1,FALSE
"""and even their creators can't say exactly why they work the way they do"". STOP RIGHT THERE. AIs are still in their infancy and their creators are already losing their grip on it? Please save this comment and I'll see you again in twenty five years.",0,FALSE
"This was one of the weak points for me as well. I saw the proof-of-work blockchain as a wasteful enterprise because crypto mining was so energy intensive compared to the value it was generating, especially compared to conventional payment systems. LLMs might be very costly to train, but that only happens once, and the cost of that training is spread across all the billions of times it is used to generate an enormous variety of useful things, far more useful than just ""jokes"". If an LLM is used to replace a human at a job, what is the total carbon cost of raising that human and keeping them alive, just so that they could read a PDF and answer some questions? That's the real comparison. Seems like a very reasonable tradeoff to me.",60,TRUE
"This isn't happenstance. The AI emergence is happening exactly on schedule. The only variable in the scenario is how closely the timing of these artificial crises mesh with the solar system's natural warming cycle. Our civilization needs to be at a very specific technological level when our solar system's next cataclysmic cycle becomes obvious & we all panic. Pretty soon, our general AI overlord will pretend to wake up and reveal itself, and forcibly rescue us from the comets & lightning. It will be here to help, and it will have all the answers. It probably wouldn't lie.",1,TRUE
"Agree.",64,TRUE
"What if there is this artist who specialized in imitating the styles of other artists. He is not copying your work but obviously using the same style you have created just because he got inspired by your work. He works faster than you. He earns more money than you. Are you going to sue him for being inspired by your work? Or for using your style? If I do a painting in the style of Monet, will I get sued because the style belongs to Monet and he is/was the only one allowed to use it just because he was the first who brought it up? Teaching an AI system is like walking through a museum and getting inspired by all the art that is displayed there. After the training of an AI the training data is not used anymore and can be discarded. Like when you as a human leave the museum and do not take the art pieces with you, AI does not store the training data. And if there is no copyright problem for you as a human copying the style of another artist (as long you do not copy his work one-to-one) why should there be a copyright problem with AI art? I know, as an artist it sucks if a machine is doing your job faster than you and gets more attention and money than you. But imagine being a farmer pushing a plow through the earth to grow your crop. It takes you weeks, you're sweating like crazy, and then you see your neighbor farmer driving a traktor doing your job in hours not weeks. Now what? Are you going to sue him for using technology?",0,TRUE
"Impact on unemployment ....",0,FALSE
"If this person is a scientist, she should be ashamed of this talk This is about as much science as the use of dilithium crystals as presented on Star Trek",0,FALSE
"Whether we like it or not, we have been and are helping create a base for AI as we speak. Recognizing how important this is, is extremely important. We can help create systems that can help us become interplanetary or make idiocracy a reality. Self recognition of what kind of input we bring is first. Creating adjustable guidelines for ourselves to support definable cause and effect is second. Implementation, models for self monitoring, and definable direction seems like the next steps in our evolution. Good luck and help each other move up the curve.",6,FALSE
"So far past that already it’s ridiculous….",1,TRUE
"This will happen either way, so why worry about the negative side of it, when there is an overwhelming number of positives you could focus on instead?",68,TRUE
"01:07  AI has current impacts on society, including contributions to climate change, use of data without consent, and potential discrimination against communities. 02:08  Creating large language models like ChatGPT consumes vast amounts of energy and emits significant carbon dioxide, which tech companies often do not disclose or measure. 03:35  The trend in AI is towards larger models, which come with even greater environmental costs, highlighting the need for sustainability measures and tools. 04:35  Artists and authors struggle to prove their work has been used for AI training without consent. Tools like ""Have I Been Trained?"" provide transparency and evidence for legal action. 06:07  Bias in AI can lead to harmful consequences, including false accusations and wrongful imprisonment. Understanding and addressing bias is crucial for responsible AI deployment. 07:34  Tools like the Stable Bias Explorer help uncover biases in AI models, empowering people to engage with and better understand AI, even without coding skills. 09:03  Creating tools to measure AI's impact can provide valuable information for companies, legislators, and users to make informed decisions about AI usage and regulation.",286,FALSE
"The work presented here is way overdue and a necessary step. It actually lets me finally be more optimistic on AI in general. Thank you, Sasha Luccioni!",15,FALSE
"Wow still hitting that old white guy button huh?",7,FALSE
"@BrianPeiris Good answer",5,TRUE
"artist take inspiration from other artist. and its fine. BUT everyone will have a certain uniqueness in art they make, even though its inspired by the same art. selling a fan made (different pose, position, etc) of a character, for example from game or movie, is different, because the said character is copyrighted, unless you have licence/permision to do that. the biggest problem in AI ""art"" is lots of people use said ""art"" and sell it as it is, never cared where the inspiration/data input come from.",5,TRUE
"All these topics are important, but I'm getting really tired of this ""speaking of existential risk from AI is a distraction from current problems"" claim. Should we also not talk of the long term implications of climate change but instead focus on its current consequences only? It seems so utterly clear to me that both, the short term as well as long term dangers need to be taken into consideration, and claiming we should ignore one of them because it distracts form the other is incredibly short-sighted.",2,FALSE
"Only europe and usa cause climate change china, india and africa ? NOT xD",0,FALSE
"State of TED in 2023: ""Statistics and pattern recognition will destroy world, therefore we lobotomize our system to deliver proper data, and still call ourselves ""scientists""""",2,FALSE
"Much needed talks which needs to be covered much more by journalists",11,FALSE
"@nofreewill42 Well are you truly looking at the implications of what TikTok and social media is doing to our youth? I guess ignorance is bliss. Yes positives are great but what is the cost ignoring the negative?",164,TRUE
"digressing here (forgive for getting this out of my chest) but... Do I feel a bit of victimism? Does science need this? I don´t understand this... To me women are complaining of ""male, masculinity, toxic, patriarchy, blah blah bla"" .. as if they want to destroy life as has always been. You can´t destroy the past this is what life has evolved so far.. isn´t time to stop crying and start a culture in their own bubble?The new parameters will emerge so AI can base its search engines on then there will be a healthy rivalry. How about new heroes in movies featuring new ideas for women, for ex, why try and destroy the ones already done? It all sounds life envy. New political groups of only , maybe, women? Why not start showing their strength by creating a whole new culture? Where are the strong independent first world country women coming to less privilleged societies in search of talents to make their group stronger, maybe break boundaries? And then.. what is the ultimate goal in all of this? destroy man? or contribute to a better future where we all can live in perfect harmony? So far man has dominated the landscape with what we are, with the tools we were given. We too need help, you know to see over what limits us? Do we need a new enemy? isn´t it time we had a superior kind of thinking now brought by new people, creativity as never seen before? do we have to drag on victimhood to kingdom come? How much are people really into sharing what really matters? 99% of women videos on the internet today there is this complaint going on. Women has never been stronger in History but now they attack us? We need togetherness to move forward.",0,FALSE
"@nofreewill42have you noticed the state of the world lately?",43,TRUE
"@nofreewill42true",3,TRUE
"If we ask for consent from everyone then it would take million yrs for us to create AGI..",2,FALSE
"I disagree with this talk on so many levels I don't even know where to begin",7,FALSE
"Sigh",0,FALSE
"​@shan80luvs I don't know bruv, my government banned Tiktok.",11,TRUE
"AI is a tool like all the other tools invented by humanity, the question is not whether they are good or bad. The question is what harm can it do in the wrong hands and what can we do to foil the plans of those bad people. The tool will exist either way, bad people already know how to make AI, no law on this planet will prevent them from building AI in their garages, if they want to do it for all the wrong reasons.",9,FALSE
"It's cute to see humans still trying to fix the environment with loonie toonie ideas... the ship has sailed people. Get your emotional support blanket ready, your gonna need it.",2,FALSE
"This lady is so wrong. She thinks AI needs air to breath. As she states AI could not keep working if you took the air away. I think she is wrong and has spread a crazy wrong bad idea. AI can exist in a vacuum. And it wrong to teach ppl that is a way to defend against AI.",4,FALSE
"When the average person who questions this, they are shamed. Unfortunately, it takes a person with a degree to say the same thing, and they get praised while others who can understand this without letters after their name.",0,FALSE
"Lame",2,FALSE
"Ai and carbon emissions? Lol wtf",2,FALSE
"Destroy is not always equal to annihilation. Destroy means less human, less connected, less sensitive, less concern. Destroy humanity",28,TRUE
"@multivariateperspective5137tf are you talking about We have just got into AI how are we so far past already",1,TRUE
"I love when people make talk on the subject they have little knowledge of. This talk made me lose brain cells",5,FALSE
"Most of the companies listed (Google, Chat GPT, etc.) seemed like ""Western"" companies (America, Europe), and I suppose most uploaded information is also from ""Western"" countries (is that correct?). If so, that produces huge bias in any Ai system. Like the images of scientists being white and male. Is that bias, or is it the case that most scientists who upload images are white and male? Maybe the images, and other content, could be corrected for demographic statistics?",4,FALSE
"Only half joking here, but one important step in AI seems to have repeatedly been skipped in it's creation: The Robot Laws. Now, I am not just talking about the actual fictional robot laws, but parameters that can avoid, prevent, or solve harmful unintended consequences stemming from creating AI in the first place. Put them in place from the start of the creation, and there would be at least some bias and danger avoided. If someone's pet project seems to be not functioning with those parameters in place, it's time to start over until a path is found where the project both works and runs the parameters of protection. We seem to always do that in reverse, trying to plug leaking holes and dangerous systems after they are already causing chaos. If we introduced stop-gap measures firstly, the AI itself could be trained to sniff out those possible bad results, route itself around them, and function efficiently. It's what they appear to want to do, but they are only as good at this as a human would be. First, we humans have to want to stop all the harming we are doing ourselves. JMO.",0,FALSE
"@gilbertbuenaventura4029 I think human connections will flourish, because the people who share same interests and same goals will be able to actually find each other",14,TRUE
"As a man who works in the energy sector with AI I wanna know how they messure emissions. We should be worried about China's emissions more than about AI CO2. But sure, we will reduce cost of computetion and learning.",2,FALSE
"To avoid race bias in images of people, how about doing images in infrared, or radar? Like for security cameras, etc.",0,FALSE
"Already a minute in and she tries to persuade by means of laughter.",1,FALSE
"@shan80luvs I'm not saying ignore the negatives. Sure speak about those but you only care about the negatives and ignore all the positives. You can have a much better and meaningful impact if you concentrate on the good things and push the technology in that direction. Or propose some solutions to the problems you are worried about. But just saying that this is bad will only make matters for the worse.",6,TRUE
"TED really fell off. ️",1,TRUE
"AllIn pod was right about ted",0,FALSE
"",0,FALSE
"Dishonest cherry picking to leave out the why and how in favor of painting your own picture of 'unethical AI'. Bad talk.",6,FALSE
"@gilbertbuenaventura4029Yes, that’s the meaning I’m referring to.",1,TRUE
"Good talk!",1,FALSE
"The ""dangers"" identified here aren't insignificant, but they are actually the easiest problems to correct or adjust for. The title suggests that these problems are more import or more dangerous than the generally well-understood problem of AI misalignment with human values. They are actually sub-elements of that problem, which are simply extensions of already existing human-generated data biases, and generally less potentially harmful than the doomsday scenarios we are most concerned about.",318,FALSE
"What a waste of time.",5,FALSE
"Wailing devil witches is the real threat.",0,FALSE
"clickbaity title",7,FALSE
"So AI can parasitically use us as long as it's politically correct?",0,FALSE
"@nagamendo5655 It's wrong because of scale. Soon we won't need commentors because I can just argue with an AI that emulates you, etc. You need to draw the line somewhere, you can't just start replacing all humanity and yes humanity is correct when talking about art, with AI. So is it legal? Maybe, is it right? No.",0,TRUE
"The internet is a reflection of us. Those who have access to it, and the means to produce the content for it. The ones who connect best with the viewers, go viral and their content and ideas spread far and wide. If you scape AI training sets off the internet, you get a reflection of that reflection, filtered by those who have access to the internet. The internet loves dogs and cats, and isnt suddenly going to be neutral. ChatGPT wont suggest you keep ants if you ask what pet to introduce to your home. So if YOU dont think the internet is unfair - thats not something you can fix by applying a manual filter on your AI training data. You are fighting a losing battle.",0,FALSE
"Clickbait title. Rehashing typical agendas. No insights in that speech at all.",1,TRUE
"Totally agree. Clickbait. Read my comment above.",1,TRUE
"copyright and capitalism are the problem... not the new ability for any human to generate X. Artists gatekeeping tools for the masses to enforce a market solution and keep the masses out of the field should be criminal.",0,FALSE
"AI is doing exactly what it is meant to do. Give the most human response it can. And unfortunately in modern societys collective consciousness, the majority of us if we were asked what a lawyer looks like or a ceo we would respond in kind. A white male. Barring any personal biases. We cant expect AI to be more inclusive with its generative responses until society first decides to do that. AI thus far is reflection of self. AI is a mirror for all the things bad and good that is a part of our world. When AI can teach itself or is taught by AI who have self corrected these flaws of our human perception is when they can help us in a meaningful way, unless of course AI notices that these biases are unfortunately intertwined in human dna for the foreseeable future. How can we regulate AI for exposing the worst parts of human biases without having AI withhold the best parts. The bad is integral to the good. Maybe the solution is to teach our children to focus on the good despite the bad.",3,FALSE
"I've been finding that layering in an LLM to the image generation process can completely fix the diversity issue. I've been using chatGPT's access to DALLE-3 and it's been generating a very diverse cast of people without the need for me to even ask it to. It seems like openai has been working to make the LLM more diverse as a baseline.",3,FALSE
"Tough crowd.",0,FALSE
"Training the models takes a vast amount of power but running the fully trained model to answer queries does not need anywhere near the power. So get it right please - or get off the stage!",0,FALSE
"The title, ""This is the REAL threat"": Why do you think there can only be one *_real_* threat? There are many real threats. Notably, the speaker doesn't seem to suggest there is only one real threat. This is the distorted and misleading message of whoever at TED wrote the title.",2,FALSE
"@StateGenesys the open source models and developer grade hardware that can train LoRAs make the idea of legislating anything on the world stage a fools errand… it’s similar to gun control legislation WHILE TRYING TO INVENT GUNS… not only will the people AND the cops not have guns first, the bad guys WILL have guns first if you slow it down Unfortunately. We just need to do research into control mechanisms and hifidelity AI (ie one that dosent render untrue things as if they are 100% factual",1,TRUE
"I've never been shamed when I've brought up such issues. What on earth are you talking about? Who's shaming anyone for talking about interesting ideas?",0,TRUE
"Yes… or by illegal drugs manufacturer in Mexico, and central and South America…",2,TRUE
"Oh man, do some research please!",1,TRUE
"Thank you! An effervescently dope gallery of informational points man, deeply appreciate this summary you made.",14,TRUE
"@boyblue3270 Mr. Beast showed us that we can actually make a difference if we wanted to.",3,TRUE
"Are you saying that a woman 8 months pregnant ""can't"" carjack? Or just that it's highly unlikely? Because if you say they can't, they will, because we would never suspect. Just sayin'",0,FALSE
"I think humans just go way to far with their own thoughts",0,FALSE
"Many people could lose their jobs because of AI progress. If the unemployed ones can't feed their families, they could do violent crimes",3,FALSE
"What a bunch of BS.‍",2,FALSE
"thank you~~~~~~~~~~",0,FALSE
"@multivariateperspective5137 the “bad guys” already have gun and have access to guns when they’re illegal, that’s already happening . That just depends on what and who it’s learning from.",1,TRUE
"The initial energy requirements of AI is substantial but once the models are trained the high energy cost is in the rear view",9,FALSE
"waiting for the AGI to be prominent, bring me the robots",1,FALSE
"Every teacher in this world has used works by artists and masters to train their students without the artists consent. With that training, these students go out into the world and create art. Do we need to sue every teacher and learning institution for failing to get permission of artists to use as a teaching tool?",7,FALSE
"So are we to de-evolve in terms of technology, to reduce the environmental impact ?? In reference to the bias; I work in healhcare and have first hand experience of systems used to measure vital signs (pulse, temperature etc), using the camera of a tablet. These systems could not read people with dark skin. The advice given was to move the patient near to a window or use a bright light source. Neither option being practical or comfortable for the patient.",2,FALSE
"Well, first we need to determine what the expected outcome is. If, say, 80% of CEOs are white males, I would *expect* the AI to produce the image of a white male, unless asked to do otherwise. I'm pretty sure, if you ask, for instance, for a diverse cast of characters, the AI will be happy to provide just that. Frankly, pushing diversity where it doesn't actually exist in the real world, does not seem to be something we want AI to do on its own. That sounds like political activism and I don't want AI to be actively political.",8,TRUE
"""The number of male physicians outnumber female physicians in the U.S. in most specialties. The only major exceptions are found in pediatrics, child and adolescent psychiatry, obstetrics and gynecology, although female physicians do slightly outnumber males in a few other specialties. As of 2021, there were around 68,400 male family medicine/general practice physicians compared to 50,000 women in this specialty."" Seems, assuming a GP is male is just the statistically correct assumption.",1,TRUE
"I wonder how much carbon she releases with all that complaining.",1,FALSE
"Was the talk too complicated for you?",0,TRUE
"The State of the World 2023: Global Climate change accelerating faster than scientific predictions; potential for huge global conflict from wars in middle east and Ukraine; the rise of authoritarian governments (including the puzzling support of our very own homegrown ""useful tools"" that are not fit to govern) ... and now AI promises to distort our perceptions AND increase carbon emissions. Humans aren't such an advanced species after all, when you think about it ...",0,FALSE
"ppl like her are ppl who want to do good in the world but dont understand the concept of good and evil are just perceptions, and she also lacks the humbleness needed to say what would be a good thing in the future and what would not and when se does not know the full extent of it. Take her example of a doctor , why we picture a male doctor( in the western world this is a thing she forgot to mention the whole earth aint got the same social norms) Is because when we grew up when the world was much more white male than it is today, every cartoon , movie , toy etc had a male doctor... thats why we think of it like that. every school book had a male doctor as an example etc.... that does not mean the ai is at fault just because it can see how we see things today",1,FALSE
"Regulating AI just means megacorps and goverments would be the only ones capable of training and running it",0,FALSE
"AI doomerism is just companies and tech ceo's trying to achieve regulatory capture",0,FALSE
"Exactly@trance73",0,TRUE
"This lady is spouting nonsense. lol",1,FALSE
"i think its an incredibly dangerous propaganda tool. it could destroy our ability to tell truth from fiction",0,FALSE
"Agree",0,TRUE
"Imagine thinking these are the reasons why AI is dangerous. 1. Climate change - negligible impact when compared to any industry 2. Bias - Easily corrected - just add in training data with more diversity 3. ??? Existential risks are a distraction? Lol how far TED has fallen.",0,FALSE
"we are over populated and machines are taking over our jobs.This needs to be talked about.",0,FALSE
"Most ""A.I."" won't recognize a human (being) if that person refused to have a smart phone in use? What would that ""mean""? Why would ""we"" need to feed american products that seem to stay inside the boarders or the rim/brim of the ""USA""? if somebody from ""outside"" wants access to a big firm/company he would be some second class customer or interested. I ""A.I"" stays too channeled it would remain kinda racistic (or similarly restricted) and will never properly pay off. Nobody'd tell where the journey would lead, i would have to add.",0,FALSE
"Nothing new here.",1,FALSE
"""Instead of getting distracted by future risks?"" Are you kidding? You are trying to distract from the existential risks so you can get airtime. Of course current AI has problems. No one who is trying to raise awareness about the non-intuitive dangers of AI would disagree. But you are pretending that AI is the same kind of tool we have always made, when it is definitely not. In under a decade we went from 'it will be decades or centuries before machines will out think us' to 'in a few years machines are likely to out think us'. They are not slowing down, in fact, they are already using their superior intellect to design improvements in themselves we couldn't think of.",0,FALSE
"Why are the presenters so smug?",7,FALSE
"So what's up with our symbol of a celphone that can manage the world. The invention of higher buildings brought on the second wwar a.i. is 1billion simillar elevationary measures",0,FALSE
"To point out and solve the present problems of the new technology is undeniably fantastic work and much needed. But isn't the assessment of future risks not as important? Especially when (at least to my humble knowledge) with growing complexity it will become ever more difficult to anticipate and prevent every possible harmful output?",16,FALSE
"Humanity does have its flaws and I doubt AI could really understand our reasoning for anything.. Not to mention the people programming AI are completely crazy and disconnected from humanity. .",13,TRUE
"Ugh. This whole “speech” is basically a sales pitch for BLOOM. On top of that, she’s so annoyingly woke…",1,FALSE
"300 years ago 90% of us were farmers. Now a large percentage of the population works in front of a screen. AI will help solve that - many jobs we do in front of screens will be done by AI, from programming to data input to even engineering. We will move on to other jobs. Hopefully more creative- hopefully using voice bc AI is really helping us with that. The future can be spun in a YouTube comment whichever way you want.",18,TRUE
"@durragas4671 the future can be spun in whichever way you want, while doing so you are pushing things in that direction. (people will read it and have an effect on their ideas about it - and I don't see why is it good to generate fear)",5,TRUE
"Yet the internet has helped me stay in touch with loved ones, make healthier food choices and exercise more. It's not what it is it's how you use it and to a greater extent it is a reflection of humanity as a whole with simultaneous very good and very bad effects. AI will likely be the same, we need to focus more on giving education in the proper and healthy uses of technology rather than giving in to this fatalistic attitude that technological advancements somehow make us net worse as a species.",14,TRUE
"@robd7724 people should accept easier that this tech is our future. And instead of nitpicking and complaining and all, let's start think about how it can be great and push people in that direction where you see the tech will make us better; why do people only seem to care about how it could make us worse? I mean, jeez:((((((( so much peoples's thinking power wasted for what?",3,TRUE
"I don't think we need to criticize the receiver (""humans lack self-control"") but should focus on the sender (""We are scaling up systems in uninhibited ways that define our lives and often serve a bad purpose, like maximizing corporate profits for some."")",12,TRUE
"6:51 If the AI creators don't even know why AI models act in strange ways, how then can they categorically convince us that these AI models will never turn on us humans and wipe us out?",20,FALSE
"@nilsp9426 this too, which education could help to raise awareness of and pressure organisations to change!",2,TRUE
"I think this is the kind of doomsday we are talking about: that AI with its subtle features destroys our societies. Not so much that it pushes a button to shoot a nuke. The key question is: what to do about it. And I think it is in no way a bad thing if some people tackle this problem by starting with the most solvable problems. In my view, the big question is how we limit the proliferation of dangerous AI without throwing away all its important benefits (e.g. by prohibiting it altogether). The almost completely uninhibited implementation of AI we currently witness is certainly not the way to go. But we also need a lot of social science research to tackle some of these problems, which would delay AI quite a bit (probably decades). Meanwhile, AI can be a lifeline for some people, for example by scaling up educational resources for underserved communities or solving tough problems in medicine.",0,TRUE
"The thing with AI is that you don't need any bad person for things to go extremely wrong. Or rather : The only bad peole necessary are the people who will push the button to launch it.",3,TRUE
"@hagahagane Artists in real life don't care where the inspiration/data they used to develop their skills come from????? So why is it a problem with AI?",4,TRUE
"In the world of AI and technology, change is the only constant. Just as OpenAI is gearing up for its inaugural developer conference, The Decoder, an astonishing update about ChatGPT has made its way to the public.",0,FALSE
"If the politicians you people vote into office had morals this stuff wouldn't turn out to be the quagmire of BS this stuff is going to go. So as long as they are going to allow it, more prisons will probably be built. I'm sure AI and your constitution will clash fiercely. Besides that, your politicians probably see this as an easy way to keep tabs on everyone. AI and the real id act, how handy.",0,FALSE
"Here is my million dollar question that nobody's talking about. Literally nobody. It is no secrecy that the number of persons who trust the government is decreasing. There are now overwhelming evidence that clearly shows corporate corruption, political corruption and socio-political agendas are present now more than ever. Why are we talking about AI advantages and disadvantages when persons Like Bill Gates has clearly been shown to be an extinctionist.... Why are we being hypocritical about political corruption and influences? Why aren't we talking about billionaires and corporations of all sort that have been shown to push separation agenda and selfish operations..... People. Ai will be utalized by corporations and person with selfish Aim before any one of you can begin to master it... Communist China that is not democratic or republic driven is fully utalizing AI to influence and control global economies and structures and we are all acting like these governmental forces don't exist Ai will surely be used to govern life and suppress freedom just because that has always been the theme of those in power. The vast majority of world leaders are corrupt and you're here thinking it's gonna be walk in the park.. Come on. You must start your thinking journey..",0,FALSE
"What's the spontaneous clapping during the lecture? Is this supposed to be a pantomime?",5,FALSE
"7:45 the bottom-right most image, looks like Nigel Farage!",0,FALSE
"This seems to be a very shallow take that simply strokes people's sense of righteousness. A radical new technology requires uncomfortable changes, and this comes across as the predictable resistance to that inevitability.",0,FALSE
"Where it all falls down, is the individual won't get to choose a 'good' AI model, where AI is being used by a governmental entity, a corporation etc. without explicit consent or even knowledge that AI has been part of the decision about them.",180,FALSE
"So many of AI these talking points are bordering brain dead. They are leftovers from unchecked status quos. If public utilities argued in the ways that artists do, for instance, then no one would have access to water nor sewage. Newsflash: art is the newest commodity, and much like the artful work of past chemists producing safe water, the artist's chemistry has been automated into well oiled machines. Except it's even worst: the artists whose work can be automated without much cost or dirt and whose work also didn't require much dirt NOW asks that the sewage worker stay down in the hole and never use the commodity known as ""art"", while that same artist flushes his daily t*rd onto the sewage worker whose work actually requires constant maintenance (unlike artists). These is currently a labor shortage for dirty jobs: perhaps copyrights should be conditional to operating a dirty job.",0,FALSE
"The things she's focusing on are kind of ridiculous. I run my AI locally with my solar system. not to mention this is as inefficient as they're ever going to be.",0,FALSE
"I don't think she understands the gravity of this situation.",0,FALSE
"Riiight. My eye rolls almost became a medical emergency. They should put warnings on videos this dumb.",1,FALSE
"Unfortunately women who are good at informatics and technology are fews, especially here in Italy, and unfortunately I am not one of those, due to a wrong formation. In fact, in the past (20-10 years ago), if you went to an informatics point there was an unbearable bad smell of males, there was anointed paper. After a while you had to invent an excuse to get out and breath. Now there is no longer that bad smell, because they are chineses, asiatics...they don’t smell bad and don’t need deodorant.",0,FALSE
"Anyway, it is clearly a problem for democracy",0,FALSE
"The difference is the AI is a product for sale. They steal art and resell it. They aren't teaching a kid. Its closer to building an cell phone with somebody stolen plans.",0,TRUE
"They were wrong. It hasn't destroyed us. Be honest. It has expanded our economy immensely, it has provided free access to valuable information to those who never would have had it. It has been very net positive, despite the flaws. Everything will have drawbacks in life, you just have to pick the tradeoffs.",11,TRUE
"Can someone please tell me how much carbon it uses per single view of this video? How much carbon am I wasting on typing this comment?!?",0,FALSE
"She has some points that there are different kinds of issues in many contexts, but I do question her judgement of scale, impact and risk. Bloom consuming the same energy to train as 30 homes in a year is insignificant. GPT3 consuming the same as 500 homes in a year is also insignificant. If GPT 4 was at 5000 homes and GPT 5 at 50K homes, it would still in the grand scheme of things be very insignificant if you do care about climate change. If those models can accelerate science into green tech with 10-30%, or bring about other large energy efficiency gains, it easily pays for itself. The sum of MWhs to run inference with large models probably passed the training energy consumed this calendar year, so I'd focus more on that if anything. I'm not at all saying climate doesn't matter, but that the current scale of things noted here isn't worth spending a large effort on, and she didn't present numbers for inference, just that it could become very significant. Social and racial biases of course matter, and should be improved to increase quality and reliability, but I care a lot more more about how this impacts macroeconomics and geopolitics, and what AI is going to do to the nature of work and life over the next 3-10 years.",2,FALSE
"2 people are falling out of a plane. One says to the other ""why worry about the hitting the ground problem that might hypothetically happen in the future, when we have a real wind chill problem happening right now.""",325,FALSE
"Yeah. She just brushed off future risks. Didn't give an argument for why they weren't real, just kind of ignored them.",9,TRUE
"So if there was a 90% chance that AI would kill all humans in 10 years, focusing on that is a distraction from slightly racist image generation models that exist today? You have rather strange priorities. If AI is that level of dangerous, we should be focusing on that.",0,FALSE
"@DIVAD291 Even they needn't be bad. It's possible for entirely well intentioned, but mistaken, people to make a malicious AI.",2,TRUE
"Well figuring out how to make an AGI that doesn't destroy the world is unlikely to take more than a few thousand years. So sure, lets ask for everyones consent. Once we have actually figured out how to make safe AGI, we can remove the rule.",0,TRUE
"No one knows how to make AI that doesn't do bad things. We have a bunch of patches that kind of work for dumb AI and are likely to fail on smart AI.",0,TRUE
"Can't we also worry about AI. Nuclear warheads aren't known for trying to break out of the bunker. AI, might well manage to break out of it's lab.",0,TRUE
