likeCount,reply,word
5,FALSE,傳統觀念
5,FALSE,simp
5,FALSE,gold
5,FALSE,digger
5,FALSE,關鍵字
5,FALSE,從來不
5,FALSE,我認為
5,FALSE,我認為
5,FALSE,不以為然
0,TRUE,好朋友
0,TRUE,全身而退
0,TRUE,神經病
0,TRUE,這方面
2,TRUE,有沒有
3,FALSE,重男輕女
3,FALSE,麥當勞
35,TRUE,終究會
5,TRUE,人民幣
5,TRUE,潑冷水
5,TRUE,沒什麼
5,TRUE,也沒有
5,TRUE,了不起
5,TRUE,麥當勞
5,TRUE,也可以
5,TRUE,pua
5,TRUE,也沒有
2,FALSE,不需要
2,FALSE,不需要
0,TRUE,人民幣
0,TRUE,馬鈴薯
17,FALSE,傾家蕩產
17,FALSE,這件事
17,FALSE,高速公路
17,FALSE,比起來
17,FALSE,嫁雞隨雞
17,FALSE,嫁雞隨雞
17,FALSE,是不是
17,FALSE,天經地義
1,TRUE,不正常
1,TRUE,從頭到尾
1,TRUE,獻殷勤
1,TRUE,沒什麼
0,TRUE,有沒有
2,TRUE,context
2,TRUE,不管是
2,TRUE,既得利益者
2,TRUE,都可以
2,TRUE,制高點
1,FALSE,一個人
1,FALSE,xdd
1,TRUE,一個人
1,TRUE,這件事
0,FALSE,都不是
4,TRUE,還是會
4,TRUE,老一輩
4,TRUE,價值觀
1,FALSE,woman
1,FALSE,價值觀
0,TRUE,虛情假意
1,FALSE,人民幣
1,FALSE,沒什麼
1,FALSE,也沒有
1,FALSE,了不起
1,FALSE,麥當勞
1,FALSE,也可以
1,FALSE,pua
1,FALSE,也沒有
1,TRUE,遙遙領先
0,TRUE,不得不
0,TRUE,談不攏
5,FALSE,計劃生育
3,TRUE,笑死人
7,FALSE,男孩子
2,FALSE,人際關係
2,FALSE,惡性循環
2,FALSE,xxx
5,FALSE,不知道
1,FALSE,一厢情愿
1,FALSE,真的是
0,TRUE,久而久之
1,FALSE,5.60
1,FALSE,家庭的
0,FALSE,threads
0,FALSE,女權主義
2,FALSE,而不是
3,FALSE,另一方面
3,FALSE,pua
8,FALSE,退休金
8,FALSE,都沒有
8,FALSE,省吃儉用
8,FALSE,靠自己
8,FALSE,實際情況
8,FALSE,不知情
0,TRUE,肯定是
0,TRUE,為什麼
0,TRUE,才算是
1,FALSE,拍案惊奇
7,TRUE,孝順父母
7,TRUE,多少錢
7,TRUE,多少錢
7,TRUE,多少錢
7,TRUE,搞不好
7,TRUE,還不如
7,TRUE,斤斤計較
0,FALSE,可以說是
0,FALSE,看起來
0,FALSE,輕鬆自在
0,FALSE,逍遙自在
0,FALSE,最好的
12,TRUE,一部分
0,TRUE,傳過來
7,FALSE,並沒有
7,FALSE,不公平
0,FALSE,在一起
0,FALSE,不管是
0,FALSE,必經之路
0,FALSE,一堂課
0,FALSE,神愛世人
0,FALSE,可不可以
0,FALSE,也可以
0,FALSE,也可以
0,FALSE,也可以
0,FALSE,七十二變
0,FALSE,此時此刻
0,TRUE,也不會
1,FALSE,一個人
0,FALSE,年齡層
0,FALSE,至死不渝
0,FALSE,反過來
0,FALSE,一定會
1,FALSE,pua
1,FALSE,這就是
1,FALSE,防不勝防
1,TRUE,真的是
0,TRUE,其实是
0,TRUE,女朋友
1,FALSE,真的是
24,FALSE,一個人
0,TRUE,看一下
2,TRUE,麥當勞
0,TRUE,不知道
0,TRUE,一部分
6,FALSE,一定是
6,FALSE,價值觀
6,FALSE,背地裡
6,FALSE,有時候
2,TRUE,就不會
2,TRUE,重男輕女
8,FALSE,人民幣
8,FALSE,zzzz
110,FALSE,太好了
110,FALSE,xddddddd
1782,FALSE,一個人
1,TRUE,人民幣
1,TRUE,陰陽怪氣
4,TRUE,中国人
4,TRUE,中国人
7,FALSE,幾十年
7,FALSE,廣東話
7,FALSE,夜總會
7,FALSE,背地裡
8,FALSE,钻牛角尖
0,TRUE,受害者
7,TRUE,ku7hn
7,TRUE,真的是
116,FALSE,莫名其妙
116,FALSE,下一代
145,FALSE,還是要
0,FALSE,中国人
8,FALSE,婚姻法
8,FALSE,劃分為
1,TRUE,pua
1,TRUE,為什麼
1,TRUE,woman
1,TRUE,價值觀
1,TRUE,生育率
1,TRUE,不擇手段
3,TRUE,woman
3,TRUE,男女平等
3,TRUE,自食其力
0,FALSE,就不會
0,FALSE,為什麼
0,FALSE,大多數
10,FALSE,金光黨
0,FALSE,simp
0,TRUE,主權國家
4,TRUE,下一代
4,TRUE,青少年
48,FALSE,合理化
48,FALSE,事實上
48,FALSE,不在家
48,FALSE,經年累月
48,FALSE,受不了
48,FALSE,一氣之下
48,FALSE,長距離
48,FALSE,無疑是
48,FALSE,自討苦吃
48,FALSE,少子化
1,TRUE,有時候
0,TRUE,atm
10,TRUE,大部分
10,TRUE,享受到
115,FALSE,說實話
115,FALSE,不予置評
115,FALSE,一分錢
0,TRUE,為什麼
9,FALSE,這件事
9,FALSE,看來看去
9,FALSE,越來越
9,FALSE,有人說
9,FALSE,有人說
9,FALSE,聲淚俱下
9,FALSE,從頭到尾
9,FALSE,成家立業
9,FALSE,不一定
0,TRUE,差不多
0,TRUE,十几块
384,FALSE,下輩子
384,FALSE,十塊錢
384,FALSE,麥當勞
0,TRUE,几十个
0,TRUE,一不小心
0,TRUE,g6j
0,TRUE,還沒有
47,FALSE,不應該
1,TRUE,g6j
1,TRUE,我知道
2,TRUE,女權主義
2,TRUE,一胎化
2,TRUE,差不多
0,FALSE,高速公路
0,FALSE,為什麼
0,FALSE,排行榜
0,FALSE,這就是
1,FALSE,搞不好
10,FALSE,今天是
0,FALSE,为什么
0,FALSE,不知道
4,FALSE,只需要
4,FALSE,有目共睹
4,FALSE,欲蓋彌彰
43,FALSE,不正確
43,FALSE,自行車
43,FALSE,價值觀
1,TRUE,一大堆
1,TRUE,才可以
1,FALSE,有道理
0,TRUE,pua
190,FALSE,不在乎
190,FALSE,價值觀
4,TRUE,都沒有
4,TRUE,各取所需
0,TRUE,外星人
8,FALSE,归结为
8,FALSE,视而不见
8,FALSE,沉迷于
2,TRUE,h6s
2,TRUE,理所當然
0,FALSE,是不是
49,TRUE,為什麼
49,TRUE,越來越
7,FALSE,很喜歡
7,FALSE,不知道
7,FALSE,最厲害
2,FALSE,老實說
2,FALSE,而不是
2,FALSE,正義感
2,FALSE,一個人
2,FALSE,可不可以
2,FALSE,有沒有
2,FALSE,至死不渝
2,FALSE,貫徹始終
2,FALSE,意味著
9,FALSE,不管是
9,FALSE,同性戀
9,FALSE,一個人
9,FALSE,一個人
9,FALSE,我看到
9,FALSE,合理化
9,FALSE,坦白說
9,FALSE,不公平
9,FALSE,一對一
9,FALSE,世世代代
43,TRUE,一對一
4,FALSE,淋漓盡致
0,TRUE,我不是
0,TRUE,有沒有
0,TRUE,走來走去
8,FALSE,理所當然
8,FALSE,吃軟飯
8,FALSE,也許是
8,FALSE,既得利益者
8,FALSE,正確性
8,FALSE,世界中
0,TRUE,老人家
1,FALSE,说起来
1,FALSE,高中生
6,TRUE,自古以來
6,TRUE,真的是
6,TRUE,不用說
6,TRUE,一對一
6,TRUE,未成年
0,FALSE,一個樣
76,TRUE,只不過是
3,TRUE,也不是
3,TRUE,頂多是
3,TRUE,合理化
38,FALSE,多半是
102,TRUE,我爱你
0,TRUE,全世界
0,FALSE,就不是
1,FALSE,內分泌
1,FALSE,不平等條約
1,TRUE,確實是
1,TRUE,會不會
1,TRUE,這件事
1,TRUE,這件事
1,TRUE,這件事
1,TRUE,一連串
1,TRUE,這一點
1,TRUE,只不過
1,TRUE,可能是
1,TRUE,不約而同
0,TRUE,www
5,TRUE,簡直是
5,TRUE,不可磨滅
17,TRUE,其實是
17,TRUE,就應該
17,TRUE,有沒有
17,TRUE,而不是
23,TRUE,拿出來
4,FALSE,一個人
4,FALSE,不合理
4,FALSE,不平等
4,FALSE,不平等
4,FALSE,傳過來
4,FALSE,不平等
0,TRUE,q8g
0,TRUE,不一定
0,TRUE,引入歧途
0,TRUE,pua
0,FALSE,價值觀
0,FALSE,在一起
0,FALSE,38.8w
0,FALSE,人民幣
0,FALSE,自立自強
0,FALSE,app
0,FALSE,同溫層
0,FALSE,曾經有
0,FALSE,把這兩
0,FALSE,遇人不淑
0,FALSE,竟然是
0,FALSE,51w
0,FALSE,人民幣
0,FALSE,___
0,FALSE,婚姻法
0,FALSE,12w
0,FALSE,人民幣
0,FALSE,10w
13,FALSE,原來是
13,FALSE,主題曲
13,FALSE,覺得很
13,FALSE,走下去
279,FALSE,也就是
279,FALSE,青梅竹馬
279,FALSE,成年人
279,FALSE,小時候
279,FALSE,不在乎
0,TRUE,就不會
0,TRUE,掉下來
0,TRUE,共產黨
31,TRUE,可能是
31,TRUE,受害者
31,TRUE,怎麼說
10,TRUE,一輩子
9,TRUE,自行車
9,TRUE,人際關係
9,TRUE,人際關係
9,TRUE,自行車
52,FALSE,陌生人
18,FALSE,不平等
18,FALSE,有錢人
18,FALSE,絕口不提
0,TRUE,每一个人
0,FALSE,中国人
7,TRUE,常聽到
7,TRUE,可能是
17,FALSE,好幾個
17,FALSE,真的是
1,TRUE,中国人
0,FALSE,注意到
1,FALSE,工程師
33,TRUE,管不住
2,TRUE,管不住
2,FALSE,jpg
19,TRUE,為什麼
284,FALSE,到底是
284,FALSE,好了嗎
284,FALSE,一艘船
46,FALSE,真的是
218,FALSE,整件事
218,FALSE,明明是
218,FALSE,高速公路
0,FALSE,也可以
2,TRUE,不知道
1,FALSE,三个月
1,FALSE,三个月
1,FALSE,几百块
1,FALSE,三个月
1,FALSE,三个月
1,FALSE,信用卡
1,FALSE,不知道
1,FALSE,我不是
2,TRUE,物以類聚
0,FALSE,罪證確鑿
0,FALSE,一毛錢
6,TRUE,基本上
6,TRUE,這件事
6,TRUE,注意力
1,FALSE,高速公路
1,FALSE,這件事
1,FALSE,vice
1,FALSE,versa
10,TRUE,反而是
3,TRUE,人民幣
0,FALSE,還不是
0,TRUE,都沒有
732,FALSE,而不是
732,FALSE,有時候
732,FALSE,不喜歡
732,FALSE,不喜歡
732,FALSE,衛生紙
732,FALSE,垃圾桶
732,FALSE,垃圾桶
732,FALSE,衛生紙
732,FALSE,根深蒂固
732,FALSE,衛生紙
732,FALSE,垃圾桶
732,FALSE,這就是
732,FALSE,衛生紙
732,FALSE,衛生紙
732,FALSE,垃圾桶
732,FALSE,衛生紙
732,FALSE,在一起
732,FALSE,一輩子
732,FALSE,就不會
732,FALSE,應該是
2,FALSE,各式各樣
2,FALSE,當事人
0,FALSE,亲密关系
0,FALSE,有沒有
69,FALSE,適可而止
0,FALSE,6.6
0,FALSE,為什麼
5,TRUE,想不開
5,TRUE,反而會
5,TRUE,自助餐
15,TRUE,找工作
15,TRUE,也就是
19,FALSE,也可以
1,FALSE,百分之百
0,FALSE,老一輩
0,FALSE,一輩子
0,FALSE,一個人
0,FALSE,基本上
0,FALSE,在一起
1,FALSE,china
1,FALSE,china
1,FALSE,這件事
0,FALSE,一廂情願
11,TRUE,沒辦法
11,TRUE,這就是
0,TRUE,r3f
0,TRUE,價值觀
15,FALSE,價值觀
1,FALSE,人不為己
1,FALSE,天誅地滅
14,TRUE,有一套
14,TRUE,補償金
14,TRUE,pua
14,TRUE,大多數
14,TRUE,這件事
14,TRUE,要不然
14,TRUE,是不是
14,TRUE,也可以
14,TRUE,全世界
0,FALSE,這件事
0,FALSE,是不是
0,FALSE,小朋友
0,FALSE,適婚年齡
1,FALSE,只要有
1,FALSE,有一套
1,FALSE,補償金
1,FALSE,pua
1,FALSE,大多數
1,FALSE,這件事
1,FALSE,要不然
1,FALSE,pua
0,FALSE,想看看
0,FALSE,真的是
0,FALSE,真的是
0,FALSE,都不會
0,FALSE,大多數
635,FALSE,就算是
7,TRUE,說不出
7,TRUE,這句話
7,TRUE,而不是
7,TRUE,這句話
42,FALSE,為什麼
0,FALSE,不值得
0,TRUE,不知道
0,TRUE,是不是
2,FALSE,謝謝你
878,FALSE,真的是
1,TRUE,毫不掩饰
1,TRUE,单单是
4,FALSE,也不是
4,FALSE,一輩子
4,FALSE,每個人
4,FALSE,絕不能
4,FALSE,一個人
4,FALSE,山窮水盡
4,FALSE,尤其是
4,FALSE,多半會
4,FALSE,pua
4,FALSE,多半是
4,FALSE,不甘心
4,FALSE,不論是
4,FALSE,不可能
0,FALSE,都沒有
16,TRUE,自助餐
0,FALSE,安樂死
0,FALSE,人民幣
0,FALSE,一定是
0,TRUE,可能會
0,FALSE,attached
6,FALSE,是不是
0,FALSE,不正常
0,FALSE,沒什麼
0,FALSE,一般人
0,FALSE,也不會
1,TRUE,好幾個
2,TRUE,pua
1,FALSE,不及格
0,FALSE,幾乎是
0,FALSE,還不是
14,TRUE,管不住
0,FALSE,咖啡廳
1,FALSE,主要是
1,FALSE,男尊女卑
1,FALSE,男女平等
1,FALSE,每个人
45,TRUE,自信心
0,FALSE,婚姻法
0,FALSE,羅馬帝國
0,FALSE,婚姻法
0,FALSE,婚姻法
0,FALSE,婚姻法
0,FALSE,secularmarriagelaw
0,FALSE,婚姻法
0,FALSE,themarriageofcanonlaw
0,FALSE,pua
61,FALSE,也可以
61,FALSE,到頭來
61,FALSE,價值觀
61,FALSE,獨一無二
61,FALSE,會不會
61,FALSE,不甘心
0,TRUE,不知道
21,FALSE,應該是
21,FALSE,另一方面
21,FALSE,今天是
21,FALSE,還是會
21,FALSE,吃不到
21,FALSE,為什麼
21,FALSE,愛屋及烏
21,FALSE,低收入
0,FALSE,有沒有
0,FALSE,這件事
0,FALSE,可能是
7,TRUE,共產黨
8,TRUE,壓下來
0,TRUE,颠三倒四
12,TRUE,看不下去
12,TRUE,拍出來
12,TRUE,為什麼
12,TRUE,也不能
12,TRUE,自助餐
0,FALSE,一個人
0,FALSE,什麼時候
0,FALSE,為什麼
0,FALSE,為什麼
11,TRUE,麦当劳
0,FALSE,有沒有
4,TRUE,並沒有
4,TRUE,有沒有
351,FALSE,飢腸轆轆
23,FALSE,在一起
23,FALSE,而不是
23,FALSE,rip
1,FALSE,一個人
0,FALSE,也不是
0,FALSE,主要是
0,FALSE,虛榮心
33,TRUE,这一阵子
33,TRUE,再也不会
33,TRUE,就应该
14,TRUE,在一起
0,FALSE,不願意
0,FALSE,一輩子
0,FALSE,在一起
0,TRUE,不需要
0,TRUE,不需要
0,TRUE,也沒有
0,TRUE,每個人
0,TRUE,小心翼翼
0,TRUE,殊不知
0,TRUE,一部分
0,TRUE,無所謂
0,TRUE,言論自由
0,TRUE,多此一舉
3,TRUE,很可能
0,TRUE,b7n
0,FALSE,反過來
0,TRUE,中国人
0,TRUE,中国人
0,TRUE,理直气壮
0,TRUE,不约而同
0,TRUE,以为是
0,FALSE,高速公路
0,FALSE,貫徹始終
0,TRUE,還是要
0,TRUE,怎麼樣
0,TRUE,一輩子
0,FALSE,不管是
0,FALSE,有些人
0,FALSE,能不能
0,FALSE,一輩子
8,FALSE,或者是
0,FALSE,麥當勞
0,FALSE,因此而
18,TRUE,b7n
18,TRUE,被壓迫
18,TRUE,天花板
54,TRUE,並不是
1,FALSE,幾十年
1,FALSE,還是要
21,TRUE,這件事
21,TRUE,ssss
21,TRUE,sss
21,TRUE,sss
23,FALSE,都沒有
23,FALSE,感受到
1,FALSE,端午節
1,FALSE,麥當勞
0,TRUE,還是會
101,FALSE,多半是
101,FALSE,各方面
101,FALSE,也不會
101,FALSE,我認為
101,FALSE,以身作則
0,TRUE,不正常
24,TRUE,沒良心
0,FALSE,mgtow
1,TRUE,ud3qk
1,TRUE,比方說
1,TRUE,亂丟垃圾
0,TRUE,不知道
0,FALSE,一模一樣
0,TRUE,pua
1,TRUE,同性戀
1,TRUE,一個人
1,TRUE,pua
0,FALSE,第一次
0,TRUE,不知道
0,TRUE,都不是
0,TRUE,差不多
0,TRUE,也不是
0,TRUE,社交圈
6,TRUE,什麼時候
6,TRUE,侵犯到
6,TRUE,管不了
6,TRUE,等同於
6,TRUE,iwin
6,TRUE,半斤八兩
6,TRUE,而不是
6,TRUE,二分法
6,TRUE,怎麼樣
0,TRUE,小心翼翼
0,TRUE,沒辦法
0,TRUE,好朋友
33,TRUE,有沒有
33,TRUE,也可以
33,TRUE,一陣子
33,TRUE,怎麼會
12,FALSE,单方面
12,FALSE,一朵花
12,FALSE,烂泥巴
4,TRUE,自助餐
1,TRUE,我看到
1,TRUE,還可以
1,TRUE,少子化
1,TRUE,不知道
2,TRUE,不公平
2,TRUE,被剝削
0,TRUE,麦当劳
0,TRUE,user
0,TRUE,ri8dg3ns9l
0,FALSE,有句話
0,FALSE,都沒有
0,FALSE,不知道
0,FALSE,再好不過
4,FALSE,太好了
1,FALSE,一個人
0,TRUE,小心翼翼
0,TRUE,有所不同
1,TRUE,並不是
1,TRUE,不值得
1,TRUE,長久之計
0,TRUE,xddddd
0,FALSE,lesbian
0,FALSE,在一起
0,FALSE,不了了之
0,FALSE,为什么
243,TRUE,追根究底
243,TRUE,賠錢貨
243,TRUE,賠錢貨
5,TRUE,就不會
0,FALSE,感覺到
0,FALSE,莫名其妙
0,FALSE,事實證明
0,FALSE,莫須有
0,FALSE,不管怎樣
0,FALSE,都可以
0,FALSE,都可以
0,FALSE,就應該
0,FALSE,心安理得
0,FALSE,實質上
0,FALSE,而不是
0,FALSE,甜言蜜語
10,TRUE,看不透
10,TRUE,大自然
1,FALSE,很喜歡
1,TRUE,的确是
34,TRUE,我認為
34,TRUE,接下來
34,TRUE,就應該
0,TRUE,也不是
0,TRUE,每個人
1,FALSE,麦当劳
2,TRUE,b7n
0,FALSE,sifxxfgsqn8sd0lt8i
1,TRUE,洗衣服
1,TRUE,水電費
15,TRUE,是不是
0,FALSE,開玩笑
0,FALSE,rip
0,TRUE,世界上
0,TRUE,越來越
0,TRUE,或多或少
1,TRUE,可能會
0,FALSE,說真的
0,FALSE,半斤八兩
0,FALSE,年齡層
0,FALSE,越來越
0,FALSE,說真的
0,FALSE,半斤八兩
0,FALSE,年齡層
0,FALSE,越來越
37,TRUE,自相矛盾
37,TRUE,老一輩
0,FALSE,为什么
0,FALSE,李自成
0,FALSE,输不起
86,FALSE,多半是
86,FALSE,女朋友
0,TRUE,寧缺勿濫
8,TRUE,不懷好意
8,TRUE,團團轉
11,TRUE,不平衡
11,TRUE,重男輕女
11,TRUE,弄出來
0,FALSE,也可以
0,FALSE,共產黨
0,FALSE,一個人
0,FALSE,這句話
1,FALSE,為什麼
1,FALSE,爭奪戰
1,FALSE,房地產
1,FALSE,可能會
1,FALSE,還可以
1,FALSE,可能會
0,TRUE,rs7re
65,TRUE,不止是
65,TRUE,獨當一面
0,TRUE,十分鐘
0,TRUE,十分鐘
21,FALSE,高速公路
21,FALSE,这几天
3,TRUE,也就是
14,TRUE,我知道
14,TRUE,大多數
14,TRUE,應該會
14,TRUE,事實上
14,TRUE,就不會
14,TRUE,受壓迫
14,TRUE,可能是
14,TRUE,可能是
2,TRUE,最上面
2,TRUE,並沒有
2,TRUE,我認為
2,TRUE,反而是
2,TRUE,也可以
0,FALSE,價值觀
1,TRUE,v7k
1,TRUE,總而言之
2,FALSE,弄出來
2,FALSE,比如說
19,TRUE,買東西
19,TRUE,好不好
1,FALSE,主持人
0,TRUE,高速公路
0,FALSE,是不是
0,FALSE,确有其事
0,FALSE,一定是
1,TRUE,新舊交替
0,TRUE,新舊交替
0,TRUE,說穿了
0,TRUE,老一輩
0,TRUE,下一代
0,TRUE,刑事案件
5,TRUE,都不是
0,FALSE,打手槍
5,TRUE,b7n
42,TRUE,什么时候
42,TRUE,重男轻女
42,TRUE,什么时候
2,TRUE,扯進去
0,FALSE,社會福利
50,TRUE,賠錢貨
0,FALSE,apa
0,FALSE,itu
0,FALSE,pua
0,TRUE,刑事案件
0,FALSE,也不是
0,FALSE,這句話
0,TRUE,q8g
0,TRUE,就不會
0,TRUE,忠實觀眾
0,TRUE,生育率
0,TRUE,拿出來
0,TRUE,大張旗鼓
0,TRUE,刑事案件
13,FALSE,pua
13,FALSE,却没有
13,FALSE,不得不
13,FALSE,果然是
13,FALSE,他妈的
0,TRUE,古時候
0,TRUE,男尊女卑
0,TRUE,不平等條約
0,TRUE,不平等條約
0,FALSE,有沒有
0,FALSE,為什麼
0,FALSE,未成年
0,FALSE,未成年
0,FALSE,買東西
1,FALSE,覺得很
1,FALSE,受害者
1,FALSE,一輩子
1,FALSE,不見得
1,FALSE,真的是
0,FALSE,翻白眼
0,FALSE,都不是
0,FALSE,得不到
0,FALSE,看不到
0,FALSE,得不到
13,TRUE,共產黨
29,TRUE,兩回事
1,TRUE,為什麼
0,FALSE,每个人
15,TRUE,有人說
9,TRUE,理直氣壯
0,TRUE,刑事案件
0,TRUE,r3f
0,TRUE,為什麼
0,TRUE,不見了
0,TRUE,不切實際
0,TRUE,麥當勞
0,FALSE,應該會
0,FALSE,這就是
0,TRUE,全世界
1,FALSE,少子化
0,TRUE,反過來
0,TRUE,雙手贊成
0,FALSE,物極必反
0,FALSE,不平衡
0,FALSE,沒什麼
0,FALSE,天經地義
0,FALSE,只為了
1,TRUE,重男輕女
0,TRUE,大部分
0,FALSE,無奇不有
0,TRUE,年輕人
0,TRUE,勞動力
4,TRUE,青梅竹馬
4,TRUE,說實話
2,TRUE,一天到晚
2,TRUE,傳統觀念
4,TRUE,發達國家
2,TRUE,實際上
0,FALSE,保險套
1,TRUE,天经地义
0,TRUE,大多數
0,TRUE,受害者
0,TRUE,為什麼
0,TRUE,這就是
12,TRUE,不知道
0,FALSE,不知道
0,FALSE,拿回来
0,TRUE,四亿人
0,TRUE,有些人
0,TRUE,就算是
0,FALSE,不管是
0,FALSE,麥當勞
0,FALSE,都不是
0,FALSE,就不會
0,FALSE,到時候
3,TRUE,嫡长子
0,FALSE,從來沒有
0,FALSE,親密關係
0,FALSE,都沒有
0,FALSE,覺得很
0,FALSE,不可思議
4,TRUE,都還沒
1,FALSE,不適合
0,FALSE,另一边
0,FALSE,每个人
0,FALSE,sugar
0,FALSE,daddy
0,FALSE,翻白眼
0,FALSE,顯而易見
2,TRUE,謝謝你
4,TRUE,差不多
4,TRUE,柬埔寨
4,TRUE,跳出來
4,TRUE,受害者
1,FALSE,互動關係
5,TRUE,天經地義
13,FALSE,有時候
13,FALSE,年輕人
13,FALSE,買東西
13,FALSE,麥當勞
13,FALSE,女朋友
13,FALSE,多少錢
13,FALSE,怎麼辦
13,FALSE,真的是
0,FALSE,價值觀
0,FALSE,不勞而獲
0,FALSE,不在乎
0,FALSE,當局者迷
5,TRUE,都可以
5,TRUE,有沒有
5,TRUE,也沒有
4,TRUE,也不是
11,TRUE,不單是
0,TRUE,台北市
0,TRUE,拿出來
3,TRUE,消費者
3,TRUE,犯罪行為
2,FALSE,加班費
2,FALSE,老老實實
2,FALSE,也不是
2,FALSE,也不是
2,FALSE,犯不著
2,FALSE,麥當勞
2,FALSE,tmd
1,TRUE,這件事
1,TRUE,不在少數
1,TRUE,怎麼會
1,TRUE,原來是
0,TRUE,d3e
0,TRUE,肯定是
0,TRUE,肯定是
0,FALSE,有沒有
0,FALSE,價值觀
4,TRUE,不管是
4,TRUE,無止盡
4,TRUE,百善孝為先
4,TRUE,家庭的
4,TRUE,而不是
0,TRUE,無中生有
0,TRUE,女主人
0,TRUE,l6j
0,FALSE,看不下去
2,TRUE,不知道
7,TRUE,男尊女卑
7,TRUE,說穿了
7,TRUE,老一輩
9,TRUE,感受到
9,TRUE,被壓迫
9,TRUE,傳統觀念
9,TRUE,感受到
0,TRUE,犯罪行為
0,FALSE,這件事
0,FALSE,都可以
0,FALSE,有沒有
0,FALSE,三言兩語
0,FALSE,主要是
0,FALSE,女主角
1,TRUE,一天到晚
1,TRUE,傳統觀念
0,TRUE,迫在眉睫
0,FALSE,sjw
0,FALSE,一毛錢
0,FALSE,一勞永逸
0,TRUE,e6w
0,TRUE,大多數
0,TRUE,而不是
0,TRUE,小時候
0,TRUE,跳出來
0,TRUE,無差別
0,TRUE,一會兒
0,TRUE,不然就
0,FALSE,我認為
0,TRUE,有些人
5,FALSE,一個人
