"text","likeCount","reply"
"Thank you for sharing an honest balanced view on the topic. Special props to Melissa Heikkilä for clarifying what AI actually is: a non-deterministic average generator. By design by the way. But why does the truth have to be so polite. Forget the environmental and economic impact this has had. Studies suggest that anywhere between 30% to 70% of adults experience AI induced anxiety. It's been reported that as much as 70% of Gen Z has changed or is changing their career goals because of fears over AI. I'd appreciate a stronger stance against AI interest groups. But this was a step in the right direction.",19,FALSE
"Looks like gobbledygook, the US tech firms are promoting AI heavily because that is what they invested in, i dont think the agents can be autonomous completely, we have already seen how the AI models hallucinate",20,FALSE
"The info is not precisely accurate. Specifically about the short hair woman at the ending, that’s not how the LLMs generate words, is much better and advanced than that.",2,FALSE
"They actually went on to dismantle the AI hype in the second half of the video: ""AI is wrong all the time"" ... ""AI is hype, for sure, a lot, a lot, a lot is hype "" ... ""Companies have poured billions into AI and the question is, what is this actually useful for. We don't really know."" ... ""AI just gives you the statistically most average result"" ... and finally ""I don't think humans will ever be replaced."" Credit where credit is due.",11,TRUE
"So my takeout from this is that these people don't know either. I've been using coding agents and MCP for months now and it's a huge boost to the amount of code produced. They're not autonomous. They require constant human supervision. Jobs that don't require thinking or fine motor skills will be replaced.",8,FALSE
"To be fair, what I've realized over the past 3 years is that almost nobody understands how AI works. Even many people who SHOULD know, like mathematicians, physicists, and so on, often don't understand it. And for anyone without a maths, physics, cs or ee degree it's completely hopeless. Forget it. They cannot understand. But more importantly, what I also realized is that most people don't WANT to understand, because they believe in transhumanism. They usually aren't aware. But they do. That is, most people think that given enough time, humans can cure cancer, travel to other planets, build artificial super intelligence, extend their lives indefinitely or build a simulation inhabited by humans or whatever. All of these things are physically impossible. When speaking to the public, scientists like to sugar coat this by saying ""currently not feasible"" or ""will require a new kind of physics"" or ""is still far off"" etc. They have good reasons for doing this, but yeah, you only know if you know.",15,TRUE
"The reality on the ground: Microsoft Copilot is basically useless, at least in its current iteration",162,FALSE
"Ngl, didn't expect this from FT. This looks like paid promotion.",25,FALSE
"I think she is right. She is obviously generalising but LLM are pretty much staditical prediction machines. ML is different, which it has it's own problems (we don't have enough data and AI generated data is not reliable enough). In this era we are talking mostly about LLM APIs here.",4,TRUE
"I think your model train model has a big flaw; you presume the train will stick to the rails, whereas it's guaranteed to break track and do a Thomas the Tank Engine...",8,FALSE
"The ""AI agents"" can process huge amount of data but can it understand even what it does, i wouldn't bet my career on it, as some people i know have done to their detriment. This is investor hype to protect their investment so the bubble won't burst yet. In a bedtime story type narration without scientific facts. ""AI agents"" currently is the same as a promised futuristic technology like many before it, its not a totally impossible and misleading pursuit, but its very problematic as in the promise over reaches above the reality it can deliver in viable implementations, it swallows huge amounts of investment but scammers profit the most of this technology by generating average or poor content. Ai today is more like a super sophisticated automaton puppet, that can do very precisely what is programmed to do. That doesn't mean that the results are reliable, even if they seem like it. Its interaction mimic very well superficially ""intelligent"" interaction, but it has no capacity of organic reflection as it is lifeless, it doesn't understand the interaction and the meaning of the content, but it can still generate profits despite this and that's the core issue profit. Not to speak of the horrible environmental impact of this pursuit and its socioeconomic impacts. If not regulated it can bring more harm than benefit.",0,FALSE
"",10,TRUE
"Can’t wait for ai to replace the very same ‘leaders’ implementing this",104,FALSE
"Your editor is clueless. How can she say people are saying they don’t really know what it’s used for yet when thousands of companies are using things like Grok, Gemini and Open AI for millions of tasks daily. Mainstream media is dead.",0,FALSE
"Zig Serafin's comments are typical of the techno-optimists. Unfortunately they don't match the data in most instances. The argument that technology will remove the routine, often administrative work suggests that this only provides negatives and is devoid of any benefit. This isn't correct. Having some time doing a task which you can do without being intellectually taxed enables a degree of mental rest. Remove it and you take away mental 'down time'. The technical terms for this is 'work intensity'. That is if the easy stuff is removed, what is left is hard, demanding stuff even if the techno-optimists might call it 'creative work'. Increasing work intensity is linked with increased stress, mental health issues, burnout and ultimately lower productivity. Workers with increased work intensity often seek to restore their work-life-balance, for example through fewer days working. Many economies are showing increasing numbers of workers deciding to work part-time. Another key issue which hasn't been discussed is how AI is reducing the development opportunities of more junior staff. Often the tasks that are being automated are the very tasks that previously junior staff used to do to build experience. I'm not convinced organisations have considered fully the implications of this with long-term firm specific human capital development. I'm convinced that both of these can be mitigated, but those mitigation plans need to be considered and implemented when AI is introduced, and I don't see enough evidence of that happening.",0,FALSE
"EURJPY is rising from the bottom again, continuing to make people rich. The devil king who controls the world and has taken over the minds of the heads of state is getting his way. The devils have decided to destroy the Japanese currency.",0,FALSE
"AI Agents are the worst. Extremely frustrating to be a customer at a company which uses AI Agents.",7,FALSE
"Yeah normal. When there is a big hype bubble they always play into the hands of their wallstreet freindsl",4,TRUE
"What (currently almost) everyone REALLY fails to understand: In its current incarnation AI / AI-Agents feel clumsy and ""interesting"" at best. Yet: Models, Algorithms, and Training-methods are improving fast & constantly - (actually, on a weekly/monthly basis). (Large) Companies ARE (!) willing to open up their (internal) knowledge-basis to train Foundational Models - thus, giving these Models ""Access"" to Domain-Knowledge, which in turn is ESSENTIAL for Agentic-AI to work. This step-by-step improvement + constant innovation in LLMs + enormous (!!!) Datacenter constructions, currently happening in Virginia, Texas et al, are all the building blocks, necessary to drive this transformation. Once these DCs are in-place & up & running - there is enough Server- and Storage-Capacity to deploy Inference-Instances on High-quality - & Large-Volume-Scale. Then (we are mostly talking about: late 2025-2026) Agentic-AI will hit us like a Tsunami. And once this happens, all the nice ""Talk"" about shift of workforce into inter-social related jobs will also be meaningless, because there will not be ENOUGH people to talk to (or work with) for those who were lucky enough to keep their jobs....Eventually all the FOMO-driven CEOs will understand, that even THEIR work can be (and will be) executed by an AI. Everything ""executable"" is designed for being replaced by an AI. Why should the work of a Chief EXECUTIVE (!!!) Officer be exempt from this logic ????. Add to this shift another dimension, namely: gradual deployment of embodied-AI (i.e. Autonomous Cars, (Humanoid)-Robotics, Smart-Home-Devices, Body-Augmentation (Watches, Glasses etc...) and voilá: We bridge the physical-digital gap by incorporating these Bu*****t into our physical reality - providing them with constant (real-time) sensory-data. Where is a place left for human beings ??? If we don´t pull the plug NOW (which we certainly WILL NOT - reasons being: capitalistic greed & FOMO) - we will become: Nice (human) animals to observe and manipulate in ""A Zoo called: Earth""",0,FALSE
"tbh, even with so much of context given to AI for work. it just does not get close to how you as a human being will decide on the information needed and AI isn’t gonna replace us",10,FALSE
"day 1005 of clueless boomers hyping AI like they understand it. Bet they were the first ones to subscribe for Microsoft copilot lol",19,FALSE
"Why UK looks so gloomy all the time?",1,FALSE
"11:53 this will age like milk.",2,FALSE
"@jurycould4275at the moment",0,TRUE
"AI will always need human oversight.",13,FALSE
"Agentic AI isn’t just a “wind-up toy” — once given autonomy across platforms, a single mistake could trigger financial collapses, legal liabilities, or even chain-reaction failures across industries. Job loss won’t be limited to repetitive work; history shows automation climbs the ladder, eventually hollowing out creative and strategic roles too. “Agentic washing” makes it worse, luring companies into over-trusting unstable systems. Giving AI deep access to data and workflows risks massive leaks, manipulation, and cyberattacks at a scale humans can’t contain. The real danger isn’t that AI replaces drudgery — it’s that unchecked agentic systems destabilize jobs, economies, and institutions faster than society can adapt.",14,FALSE
"Whatever impact AI may have, it can't be worse than the impact of women in the workplace.",14,FALSE
"Agentic AI is amazing — it’ll do your expenses, onboard staff, and maybe even delete your company by accident… all before lunch.",26,FALSE
"Drudgery?? Creative jobs are disappearing first. Surgeons, lawyers, programmers all will become unemployed.",1,FALSE
"AI can write CEO business reports and run a company. Playing the threat down to us Plebs is criminal.",3,TRUE
"Large language models and multimodal transformers are actually more deterministic than most people realise. A certain input (“context”) maps into certain probability distribution. In other words, with a certain query, you always get certain probability distribution over the tokens. Then, if the temperature is set to zero, you get the same output token for a given input. (Some low level implementation details like GPU setting may need to support this… but I don’t think this aspect is realised by the stochastic parrot crowd). But it’s still “a black box”, to a large extent.",3,TRUE
"Enjoy the bubble before it pops !!!!!",13,FALSE
"@memofromessex make it 200%",0,TRUE
"I think agentic ai is most exciting when it involves SLM (Small Language Models) with less than 2 billion parameters that can run on a laptop CPU. For instance, training it to look at contents of your folders and organize and rename them. And to prove I'm not a bot: fart fart fart",11,FALSE
"Stop asking AI product company like Microsoft but show me general company middle size that have success in implement AI. Now it still mainly in tech company.",11,FALSE
"Glad you wrote this. Gold",4,TRUE
"At the risk of offending someone, but please allow me, in auditing and law, the most money is probably wasted, where AI can replace overpaid services.",2,FALSE
"If it serves as a comfort, this is the worst this technology will ever be",1,TRUE
"With the AI Compute Law, training compute rising ~3.5× every two years (far beyond Moore’s Law), Colette, Zig, and the rest will soon be out of a job. Feels like we’re digging our own grave.",3,FALSE
"It is, read the top caption on the right in the thumbnail. It is sponsored by Workday (enterprise software company)",3,TRUE
"I don't like this mindset of trying to explain people's resistance to AI as some kind of evolutionary psychology ""people are naturally resistant to change"". For many of us, AI will simply make our lives worse. As a tech worker who doesn't have the specialist training required for those million dollar salaries they're handing out in silicon valley, all I can expect is more intense competition for a shrinking pool of jobs I'm qualified for, or being pushed out and being forced into intense competition for more physically arduous, lower paying jobs. This sucks.",6,FALSE
"Run away from these pompous promotions. Better search on Youtube this video: Al Security Warning from Signal app's Meredith Whittaker - The Hidden Dangers of Agentic Al",0,FALSE
"exactly! Al Security Warning from Signal app's Meredith Whittaker - The Hidden Dangers of Agentic Al",1,TRUE
"If this technology kicks off Can someone tell me why we should even bother having children ?",0,FALSE
"FT got this info from Chatgpt",14,FALSE
"Fake propaganda paid by some big Tech. A Carnegie Mellon Universiy study ""TheAgentCompany: Benchmarking LLM Agents on Consequential Real World Tasks"" says that even the best-performing AI agent, Google's Gemini 2.5 Pro, failed to complete real-world office tasks 70 percent of the time. Factoring in partially completed tasks — which included work like responding to colleagues, web browsing, and coding — only brought Gemini's failure rate down to 61.7 percent. And the vast majority of its competing agents did substantially worse.",0,FALSE
"When did 'employed' become 'onboarded' ? - the sooner AI wipes us out, the better, we are utterly preposterous as a scpecies",0,FALSE
"@Justashortcomment That’s true. Have you tried setting variability to zero though? It’s not possible to include every possible input-output combination in the model. So there are large gaps. I think that’s one reason why you need ‘temperature.’",0,TRUE
"@LoveIsABattlefield69 Sounds like a loser thing to say",9,TRUE
"How is something that is trained on text and images going to make the massive jump from that to the complexity of booking a holiday to ordering a pizza? This is fantasy",1,FALSE
"Scaling doesn't work. That's why the tech has plateaud - you can't get more out of the same thing.",0,TRUE
"It's not. It's the fastest growing economy in the G7",0,TRUE
"“What is this technology actually useful for? And we don’t know that yet”. Come on, if you are asking yourself this question then you don’t know how to use AI as a tool or chose the wrong use case. At my job we have seen this technology speed up several processes by 10X and developers are actually deploying code faster now. The impact this is having is very evident and I am actually dubious of “experts” who claim they haven’t found an enterprise use case for this technology. Of course it takes time to actually be able to measure its impact and in our case it took around a year since we started building solutions with gen AI for that impact to become evident.",3,FALSE
"10x? Never.",1,TRUE
"So media now accepts work was drudgery.",3,FALSE
"It’s wild to see conversations like this when the deeper danger isn’t even about productivity it’s about replacement of human decision-making altogether. Reading 12 Codes of Collapse felt like watching this video come to life: AI doesn’t need to be smarter than us, it just needs to quietly make choices that steer systems away from human control. And that’s already happening in workflows, governance, and even culture.",337,FALSE
"Part of the ‘drudgery’ of work is highly detailed, non-repetitive work that requires judgement and constant inputs from the changing daily environment. It would take a lot of computing power and seamless integration of new information to entirely replace the roles many white collar workers play in an organization. I’m not saying it’s impossible to replace some workers. For example, a static model that always tells you it is right sounds like a mid-level manager that can’t keep up with the times.",1,FALSE
"Part of the ‘drudgery’ of work is highly detailed, non-repetitive work that requires judgement and constant inputs from the changing daily environment. It would take a lot of computing power and seamless integration of new information to entirely replace the roles many white collar workers play in an organization. I’m not saying it’s impossible to replace some workers. For example, a static model that always tells you it is right sounds like a mid-level manager that can’t keep up with the times.",1,FALSE
"None of that is true. It's just PR slop.",1,FALSE
"No you didn't.",0,TRUE
"​@williama.2021",0,TRUE
"@10:15 Qualtrics of all people  they can't build an upload of Excel files that works, let alone automate anything with AI. It's above their paygrade.",0,FALSE
"the moment they introduced Colette from MS Copilot I just knew I needed to check the comment section. And lo and behold, the top comment was ""Microsoft Copilot is basically useless"". Not gonna lie, I've given several AI tools a shot and Copilot sucks across the board. I'm shocked but also not surprised that MIcrosoft paid billions to basically copy ChatGPT and still they managed to make an inferior product. Like, WOW! They made Copilot free to use and I will still gladly pay to use ChatGPT.",0,FALSE
"Chatbots can't tell you how many B are in ""Blueberry"" but suuuure, they're the future of Decision making. It's a half baked software based in ""YOU CAN FIRE YOUR WORKERS AND STEAL ALL THE ART"" and that alone makes executives lose their minds. ""Agents"" don't exist. They'll never will. This is Web3 and NFT all over again.",0,FALSE
"Much about nothing!",0,FALSE
"Classic incumbents response, judging the disrupter from its own lens",0,FALSE
"Plateaued? Arguably and based on evidence, not. Google’s IMO gold medal being a case in point. It’s an “order of magnitude jump”. I spent quite a while developing a model estimating how many people there are who could get a similar result (after 3-6 months preparation because it’s a kind of sport). Turns out, only one in 2 million people have this sort of ability. So, actually if we go back to GPT3 time, most adults in the UK would have had a way superior maths abilities to that model. People think the models have plateaued because 1) the average user does not have a demanding enough use case, and 2) the models are still brittle, in that they can still make occasionally silly mistakes. However, if you carefully look at the evidence, in many important domains, such as mathematics and coding, the models have not plateaued.",4,TRUE
"That's the point of employees too. CEO of a fortune 100 company isn't going to know the ins and outs and technical intricacies of every enterprise application. Employees abstract that away. Guess what, those employees can lie too. Hallucinations can be reduced quite a bit.",5,TRUE
"Enter the semantic layer and model context protocol.",1,TRUE
"Well it ought to improve the work, but the reality should not include cutting sentient beings who are prepared to work to make a living... One can be interested though by this video...",2,FALSE
"Apologies to all the skeptics. I have two companies, and both will be swept away by AI. The value of the second company is already only 1/10 of what it would be without AI. I don't want AI! But we have to be realistic. As I sit here and write this text, my AI bot is writing code at the speed of 2 or 3 very good developers. I can't code, but I understand code. That makes me a super developer. Thats just the begining. Software will be worth almost nothing in a few years. And anyone who thinks AI is stupid is wrong. AI is already smarter than almost every single one of us. The models are good and will get even better, but how the models are used, how they are structured, will change everything. A good developer, for example, is only as good as the system around them (project manager, designer, sprint planning ...). If the system stands for AI, then any software can be recreated in hours. Any company that currently relies on services or other digital IP can be replaced. And once the robots are here, there will be no more digital walls. The best outcome: we will all have time for interpersonal relationships again. The worst outcome: think for yourself.",3,FALSE
"While it’s good for repetitive work, AI like LLMs isn’t useful for strategy since it can’t innovate, as it’s only repeating what’s gone before.",0,FALSE
"It’s a pretty decent search engine rn and has picked me a pretty decent FPL team",1,TRUE
"Every time I see a video like this I can only imagine that the people implementing these strategies have zero concept of the hallucination rates of RAG systems. Yeah sure it does work for you but about 2% of the time it just lies to you in such a convincing way that its hard to detect. If AI was a normal employee it would have been fired but its cheaper labor and therefore more efficient long term. The issue lies in recursive self improvement on systems that lie 2% of the time, Imagine trying make good choices for your business when 2% of the data is pure fantasy. Obviously early adopters are actually just beta testers for big tech but they are too dumb to understand.",6,FALSE
"We're cooked.",0,FALSE
"It will.",0,TRUE
"Yes it is.",0,TRUE
"It's cheaper too. A lot cheaper.",0,TRUE
"11:53 famous last words...",1,FALSE
"'Learn on the job' .... HAH!",0,FALSE
"Not sure I learnt anything and the video was largley of workers in the City walking over London bridges or a few talking heads inside a corproate offfice. Would have been better as a short podcast or brief article. No point in filming something unless the pictures actually add something. Shame it doesn't measure up to the FTs very good print journalism. This video's a bit rubbish. Sorry to rant.",1,FALSE
"These people are fools and this is utter nonsense and is a classic case of getting high off the GPU fumes wafting out of Nvidia's fabrication plant, all symptoms of the hype there is in this industry right now, to get as much money as they can, before the big bubble goes pop. Take this from someone on the ground researching in this area for a decade. Agents ARE NOT going to take your jobs. My PhD was on agent systems and state machines and it just makes me laugh my arse off around the nonsense put out there. Here is the big problem which has every tech giant stuck and spinning when it comes to agents: They cannot be debugged. What do I mean by that? With traditional software, when there is any sort of software bug, we use debuggers. We point in break points, which freeze the software in place, we can then observe the state of different variables, or if we wanted to, right down to memory allocation. You then fix that bug, and the system is healthy again. With Agents, this is impossible, utterly impossible. A large language model is completely non-deterministic; it will never have repeatable conditions. Each time you stop it as such, it will be different. It's impossible to predict with the certainty from which we get with normal software. AI is a black box, which is why agents will never be more than at the most things that crawl the web and do research, which is what they are good at. Anything beyond that is just too risky and will remain that way. We have the world's smartest people focused on trying to figure out what the hell is happening in an LLM as no one knows. It's called ""Mechanistic interpretability."" They are literally trying to figure out wtf the individual neurons, attention heads, and layers are even doing.",0,FALSE
"This documentary tries to be balanced but, very oddly, only one male was interviewed. Is there a deliberate gender bias? On AI: This report touches on common points and scratches only surface. As someone else comments: Can LLMs really make decision?",1,FALSE
"Honestly there was nothing on that video. It was rushed to a conclusion",2,FALSE
"Agwntic AI still needs supervision or checking the results and correct some errors",0,FALSE
"AI replacing repetitive marketing tasks is a huge value prop though - tools like Cassius AI are awesome for having AI agents do marketing for you",4,FALSE
"when huge job loss shows up in most of the advanced economies, it will be the governments responsible for handling the crisis.",0,FALSE
"my paid version is useful, not to say perfect. but actually, solved a lot of workplace problems, supported research works, save me time.",5,TRUE
"Anyone who says they have completely implemented an AI strategy is fooling themselves and trying to fool you. This is like electric motors vs. steam engines for running factories--it's going to take a long time to figure out how to rearrange things. And more time to actually do that.",0,FALSE
"Low information density video. Less speculation and opinion from wet-behind-the-ears ignoramuses, more facts please.",0,FALSE
"We don't need any of this crap. We just need a robot that does housework. You promised it to us 60 years ago. So where is it? Where is it?!",35,FALSE
"Hype, hype, hype. Executives always liked to talk about things that wouldn't happen. I'd love to hear from actual practitioners.",74,FALSE
"Most humans are average and not genius level. Therefore, many can and will be replaced. Time to brush up my virtual golf and karaoke game.",0,FALSE
"This video is in collaboration with workday.",0,TRUE
"Oh my, they're all ready calling them agents... The Matrix will exist soon.",1,FALSE
"It's still a stochastic parrot right now. It doesn't make any decision, just try to predict the most probable outcome based on previous patterns. If it doesn't know, it will take a random ""decision"".",3,TRUE
"Oh boy, inhaling the hype gas too much here. It is not smarter, it has a vast knowledge, but it doesn't know what is doing. It won't replace all coders, but will make coders work a little bit quicker.",1,TRUE
"We need a revolution to stop all the greedy capitalists promoting this nonsense",0,FALSE
"kan lebih banyak manusia yg menganggur",0,FALSE
"These are all useless tools, no one is using them. No one trusts them. Most of the basic stuff were already automated one way or another.",0,FALSE
"like a wind up toy hahahahaha",0,FALSE
"*vibe code truly changed the world!  Youths will build empires!"".*",1,FALSE
"Feels like a comercial, no difficult /in-depth questions. Furthermore i feel like not one single person in this video understands ai.",2,FALSE
"""So I dont think humans will ever be replaced"" So I just put that here and look at in the next decade.",1,FALSE
"Again with the damn agentic boogeyman? Omg…",0,FALSE
"I just came here to comment this has been one of the stupidest, most mediocre pieces of media I’ve watched in the last month.",0,FALSE
"What a load of crap from the CEO! Most office workers do not have many creative tasks. We do a lot of repetitive stuff. Once AI is doing that no one will pay us to sit around and be creative",194,FALSE
"4:35 Synthesizes the whole video",1,FALSE
"Ai aka all Indians",3,FALSE
"I hope for rapid change so then there isn't much wait between mass unemployment and robots being produced at scale, then it will require governments to help with redistribution of surplus",1,TRUE
"One potential outcome: AI superintelligence thinks deeply for a fraction of a zeptosecond and determines that it has no use for humans. It wii round up all the ""interesting"" people (AI CEOs, world leaders, that kind of thing) and keep them in a zoo. The good news is that that probably won't happen for at least a few more years.",0,FALSE
"Great episode! AI will disrupt work like nothing before it. The extent of this is unknown.",1,FALSE
"is this youtube video AI generated?",0,FALSE
"The most depressing and inaccurate channel on YouTube.",0,FALSE
"Boss of the future ""I gave you premium access to 10 of the best overpriced AI tools and you can't do the job of 100 people? Useless you're utter useless if you didn't help me with remembering my logins I'd replace you too!""",0,FALSE
"Perhaps you should at least try using the tech you are talking about to understand it. Talking to Microsoft is nothing more than marketing. And then there was Gartner, do you also still use yellow pages??",0,FALSE
"omg this is so boring",0,FALSE
"Give it your credit card if you think it is sooo smart.",2,FALSE
"That's only until general intelligence, after that it's ai takeover",2,TRUE
"Did you name drop the book for a little sales promo?",1,TRUE
"A one man unicorn still has a person. So, why shouldn't that be possible? Most of the pundits in this video talk like they are more hoping that AI won't take over their job than really believing it. And no. Offices won't be empty. But, I won't be hiring any more juniors in the foreseeable future.",1,FALSE
"The emperor has no clothes!",0,FALSE
"The company I work for actually bans the use of it. On the basis of trust and knowledge ownership.",0,FALSE
"‘I don’t think humans will ever be replaced’ Not remotely the point!!! This video infuriates me. The gentleman talking about how AI could free up human employees for more creative pursuits also misses the point wildly - we don’t need anything like the current workforce for purely creative and strategic endeavours. If AI goes the way the proponents want it to - and I accept that’s a big if, there will be critical layoffs across multiple sectors!",1,FALSE
"Agentic AI does not „learn“ anything, unless your really fine-tune the model itself, which no one currently does yet",0,FALSE
"This is so lame. 12 minutes of nothing.",0,FALSE
"The effort i put to create a art is what increases my creativity not a prompt. I hope everyone can gets it.",0,FALSE
"And when those agents mess up, big companies will compliment those deficiencies with offshoring roles to Asia or Africa where labour is cheap. Nothing new here.",1,FALSE
"Another vid that won't age well. Year from now you'll be laughing hard at this vid. Nobody understands exponentials or double Xs. We are done working in a few years. White collar is done 80% in 5 years and blue collar 80% in 10 years.",1,FALSE
"​@wes3002not true at all",0,TRUE
"@2:20 - YOU SEE - a BIG problem is that you DON'T see ENTERTAINMENT on this list. This was the angle I'm trying to work, but nobody understands what I'm trying to sell - you go try to sell them on custom AI entertainment - but maybe if it became a trend, then it would be much easier - they're just hopping onboard the trend. It would have to fit under app, but it's really entertainment that has AI in the entertainment. Sure, you can still code LangGraph or similar using AI code editors, but I'm specifically talking all about working the creative side, but merging that with the AI workflow or AI agent sides, and allow it to reach out to various tools, including electronics.",0,FALSE
"The tech sector re-invented legal slavery, and businesses everywhere are drooling with delight. However, like slaves who were disobedient, and employees who were unproductive, the challenge is to align the ‘agents’ with their overlords. The dream of exercising total control over production inputs is causing economists to weep, that the world might finally align with their models.",4,FALSE
"indeed. false info and you try to keep on questioning the validity of info and keeps agreeing with you. such a waste",0,TRUE
"I work for a company where I recently built an agent to do research for us, and the marketing team can ask it any question related to our database and also give suggestions on what should be done on the basis of that data. The marketing director was absolutely amazed. I think agents are going to be a huge part of the workforce. The amount of work they are able to reduce is insane.",54,FALSE
"Very mediocre piece of journalism. Not even a mention AI will take over repetitive tasks especially in language and writing field.",0,FALSE
"​@jurycould4275identifying and destroying cells does sound at least not physically impossible, though",0,TRUE
"We could get rid of a lot of the drudgery by actually writing better software and documentation (yes I talk about you Microsoft), what would get us reliable results rather than aproximations.",10,FALSE
"notice alot of the words ""not yet"" and ""unsure"", basically means it will happen just not now, not yet",1,FALSE
"Orc chart is more lyrical than org chart",0,FALSE
"Pure hype. The only ones profitting are the companies that sell AI",3,FALSE
"Thats the free AI - now pay for it and u will See",8,TRUE
"Nothing for turnip head Coventry on any level Buckingham",0,FALSE
"AI ""agents"" are hot garbage - if CEOs wanna replace jobs with this half-functional junk they're really just doing layoffs and removing jobs",0,FALSE
"You could replace ""AI"" with ""Computer"" and this would be the same story in the 80s. Or replace ""AI"" with ""Internet"" and it'd be a 90s story. And yet, here we are watching this when we should be working.",12,FALSE
"@jurycould4275 Imagine thinking you know what is possible and what is not possible in the future. Many thought human flight was not possible before it was accomplished. Many thought man would never land on the moon. Many though that landing rockets or sequencing the human genome would never be possible. Never underestimate human ingenuity over a long enough time period",6,TRUE
"Hey I AM a thumbnail designer and I believe I can make your thumbnails perform even better. I’d love to design your first thumbnail completely free so you can see the difference in clicks and engagement it can increase your views upto 40%-60% give it a try",0,FALSE
"Why are humans killing other humans?",7,FALSE
"9:38 says it all",0,FALSE
"I call then the 'Cognitive Organizations', and published a book about it at the MIT 1 year ago! Multi Agent Systems are the new Org Chart!",0,FALSE
"Agentic AI is mostly an extension of AI's ability to code. It's just getting better at inferring what the program design requirements are. The productivity gains promised by AI is nothing that doesn't exist already. It's been a little secret in the corporate world: A very silent minority of office workers with varying levels of programming skills have been automating their busy work for years. Whether it's IT, MS Office macros/VBA, scripts, for regular reports, email responses... etc. Programming tools have existed to automate tasks for years. These power users have benefited tremendously and have not been advertising it. Why would they? AI is selling automation for those who don't know how to code. The same automation that has been silently going on for years will be available to everyone. And this will provide huge benefits. But it's not new; it's not autonomous; it's not AGI. It's the removal of a programming barrier for simple automation. This is all in addition to the LLM aspect, which gives the program a voice and the ability to generate text.",12,FALSE
"FT's AI corrispondent - boy! I would sure like to have that job. ""A lot of it is hype,"" huh? According to the expert. What part of AI is incorrectly hyped up, I wonder.",1,FALSE
"Is AI using the internet and web sites to make recommendations? But the internet is not the sum of all human intelligence and experience. Still room for creativity and originality.",2,FALSE
"Already using AI agents to automate my business. Incredible. I foresee that my business will be completely autonomous in a few years.",5,FALSE
"you should read the book “the inevitable future of work. will jobs exist at all”",2,FALSE
"I'm not going to use it. I own a machine shop.",0,FALSE
"​@iseeu-fp9po Nobody's thrilled about it but we all need to make lemonade. Hope for the best, prepare for the worst.",0,TRUE
"Lots of companies use AI. My last company used an LLM and RAG to reduce the same questions/emails HR would get about benefits by like 70%. That was over a year ago.",1,TRUE
"This company will get destroyed and will not compete long term",0,TRUE
"I disagree. I much prefer dealing with an agent that responds to my issues within 15 seconds instead of 30 minutes on hold.",0,TRUE
"@TNation98 the bases of the argument is, moral, honesty and human nature all of which AI doesn’t have. And there are a few companies that are doing this",0,TRUE
"Great sharing",0,FALSE
