"videoId","commentId","parentId","author","text","likeCount","publishedAt","updatedAt","viewerRating","canRate","reply"
"o5TfkwlthWU","Ugw7yXEsTkokL9-2hOF4AaABAg",NA,"@Studentlegend","十年前的我會覺得男方很可憐 現在的我覺得一個願打一個月挨 滿適合的",21,"2024-05-09T16:10:56Z","2024-05-09T16:10:56Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugxi-77BYID8V6SkOpd4AaABAg",NA,"@will-ln1ws","背后的原因主要是声东击西，分散民众对梅州高速路灾的关注。",35,"2024-05-09T16:11:03Z","2024-05-09T16:11:03Z","none",TRUE,FALSE
"o5TfkwlthWU","UgxCHw4AYZnEoQ9x95N4AaABAg",NA,"@norwei_161um","不得不說 中共真的很擅長操控民眾目光",88,"2024-05-09T16:11:07Z","2024-05-09T16:11:07Z","none",TRUE,FALSE
"o5TfkwlthWU","UgwxAKY0KctvOp92kYB4AaABAg",NA,"@badgirlriri_______6595","完全覺得是假故事 只是為了壓電動車新聞 另外我覺得此生不渝完全是不可能的事 就是家人或是很好的朋友都有可能會吵架 分道揚鑣了 要甜甜蜜蜜在一起4、50年甚至6、70年真的不可能也太噁心了==",5,"2024-05-09T16:11:46Z","2024-05-09T16:14:16Z","none",TRUE,FALSE
"o5TfkwlthWU","UgweDsea0t_5_q1MWih4AaABAg",NA,"@s03411","炒作這件事看起來真的很像對岸用來轉移注意力用的，讓這整件事情變得更可悲了",10,"2024-05-09T16:12:17Z","2024-05-09T16:12:17Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugz_ECztAYYXfLrYANx4AaABAg",NA,"@阿青-n7g","這個事件中的男人和女人,都不懂什麼是愛,知道為什麼會有這個現象嗎? 中式教育喜歡用審查的方式評斷人 用,付出,回饋,自責,聽話 來評斷一個人是否懂愛 但他們根本不懂愛是怎麼來的 成熟也是,用道德至高點來評斷人是否成熟 但他們根本不懂成熟是什麼 最明顯的東西就是那個狗屁孝順 還有就是感恩,都不是真的感恩,是謝主隆恩",11,"2024-05-09T16:14:45Z","2024-05-09T16:22:00Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugxpf2tmA5HvQxoZKBd4AaABAg",NA,"@沢城あきら","9:20 家長都離省工作了，留守兒童隔代教養",1,"2024-05-09T16:14:54Z","2024-05-09T16:14:54Z","none",TRUE,FALSE
NA,"UgwxAKY0KctvOp92kYB4AaABAg.A3Dl6ApOmlcA3DlYN2S3sD","UgwxAKY0KctvOp92kYB4AaABAg","@urikora","有玩王者的朋友那邊聽來的，胖貓他可是超有名的玩家 基本上如果他在隊伍這局就穩了的程度😂",6,"2024-05-09T16:15:37Z","2024-05-09T16:15:37Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugwk1i2CFcEQDCtZWot4AaABAg",NA,"@fayechen1928","「撈女現象」的價值觀真的不是只有反應在那些撈女身上，那是中國社會的普遍價值觀所導致的結果而已，偏激的觀念中這只是其中一環",30,"2024-05-09T16:15:38Z","2024-05-09T16:15:38Z","none",TRUE,FALSE
NA,"UgwxAKY0KctvOp92kYB4AaABAg.A3Dl6ApOmlcA3DlYjLbw-Q","UgwxAKY0KctvOp92kYB4AaABAg","@sirius_46","故事應該是真的但是壓新聞也是真的😂",6,"2024-05-09T16:15:40Z","2024-05-09T16:15:40Z","none",TRUE,TRUE
"o5TfkwlthWU","UgyWi5_E6eJSkycHfWZ4AaABAg",NA,"@李小展-k9v","必須蓋過梅大高速🥰🥰🥰",22,"2024-05-09T16:16:16Z","2024-05-09T16:16:16Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzS6ymjwAFXcQ2baeV4AaABAg",NA,"@leoeamon2220","一百年後，每到5/3大家都會在江上投下麥當勞，希望希望魚不要吃他。然後各地開始划貓舟、吃麥當勞紀念他。",12,"2024-05-09T16:16:22Z","2024-05-09T16:17:03Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugw-G5E705nCexYYkNx4AaABAg",NA,"@kittiemamba","作為死者的姊姊 肯定覺得弟弟死的冤 可錢是自願給的 麥當勞也是自己沒買的 投江 也是自己投的 分手了就投江 對女生的傷害也很大 也會有陰影吧… 人總是會追求比自己好的 因為知道配不上 只能拿錢加高自己的籌碼 吧 越來越吃力 覺得生活無希望 這可以是女友 可以是工作 可以來自家庭 生活中每個想要追求更好 竭盡全力 後 還是沒達到自己預期的結果 都會覺得失望 失去所有的信心 而 選擇死亡 … 男生20出頭 確實有些 人生還沒經歷完全 就先離開的遺憾 可其實 人能感受的 酸甜苦辣 就那些 … 活的久 不過只是重複那些感受而已… 而且大部分都是如何面對不如所願… 死亡這種結束也不全是壞事",5,"2024-05-09T16:16:32Z","2024-05-09T16:16:32Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugw0w_h-k1vt32saMQl4AaABAg",NA,"@DarshanBhambhani","中國正常發揮",0,"2024-05-09T16:17:25Z","2024-05-09T16:17:25Z","none",TRUE,FALSE
NA,"UgwZdLtl6Eb2wgDWaDV4AaABAg.A3DkLG_9SzlA3DlnsHgL8G","UgwZdLtl6Eb2wgDWaDV4AaABAg","@danbhdwei2014","华为那个是另一件事",3,"2024-05-09T16:17:52Z","2024-05-09T16:17:52Z","none",TRUE,TRUE
"o5TfkwlthWU","UgxOygirobcw8_Nujkd4AaABAg",NA,"@sxz741206","故事跟我之前聽到的有點不一樣，是女方嫌棄對方只是臭打遊戲的宅，最近又聽到不同版本。",1,"2024-05-09T16:18:11Z","2024-05-09T16:18:11Z","none",TRUE,FALSE
NA,"UgwZdLtl6Eb2wgDWaDV4AaABAg.A3DkLG_9SzlA3DlvaFq_xf","UgwZdLtl6Eb2wgDWaDV4AaABAg","@rcz8888","😏搞些男女对立的事件，真😈有用",16,"2024-05-09T16:18:55Z","2024-05-09T16:18:55Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugy70TZt9afEFhlqFUp4AaABAg",NA,"@澪夜-b4q","還是那句老話，愛別人之前請先愛自己。",50,"2024-05-09T16:19:39Z","2024-05-09T16:19:39Z","none",TRUE,FALSE
"o5TfkwlthWU","UgynWVIEYG36rhvNUt54AaABAg",NA,"@ゆうう-m6d","你影片裡那個根本不是女主,只是別人為了流量出來消費死者罷了,女主本人長啥樣至今未知",5,"2024-05-09T16:19:56Z","2024-05-09T16:19:56Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugz4CRT7rM4BS3m-LrZ4AaABAg",NA,"@ohypliyrte","我为祖国献石油",0,"2024-05-09T16:20:06Z","2024-05-09T16:20:06Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugw6dqQh9kVPB965A4h4AaABAg",NA,"@fayechen1928","「愛自己=自私」❌ 是你懂得愛自己/有能力愛自己之後，才懂得「如何愛別人」⭕️ 只有體驗過的才知道其中奧妙。",11,"2024-05-09T16:22:23Z","2024-05-09T16:22:23Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugy3iB21KdsSpdDsfWB4AaABAg",NA,"@juntao9002","男生有亲妹妹，是主播，男生有教育过妹妹如何通过聊骚骗老男人的钱。所以男生自己本身可能也是抱着花钱买爱的心态去供养这个女生的，但是男生清醒时他自己却崩溃掉了。我是女生，以前也有过打钱给女主播让她与我做闺蜜的时候，最后发现人家没有真心对待我我还欠了一些花呗时候也很失落，很厌恶自己。所以对于年轻人，有些危险规则不要去玩，不论心态还是财力，你都没有那个能力的。",4,"2024-05-09T16:22:35Z","2024-05-09T16:22:35Z","none",TRUE,FALSE
"o5TfkwlthWU","UgztTKMrTIZxyr7MjtN4AaABAg",NA,"@ursowrongwrongisaid","總而言之 和自己交往就不會有這些問題 像我就長個只有自己能愛的臉 輕鬆多了",5,"2024-05-09T16:22:43Z","2024-05-09T16:22:43Z","none",TRUE,FALSE
"o5TfkwlthWU","UgxVN2S9RREjZDEeVMZ4AaABAg",NA,"@AthenaSaints","中共國男女不平等已經是深根地固。看中共政治高層，有多少人是女性？一胎化制度下，多少女嬰被毀了。這種情況, 撈女當然多。",0,"2024-05-09T16:22:49Z","2024-05-09T16:42:27Z","none",TRUE,FALSE
"o5TfkwlthWU","UgysVy0vTmSSWGHbfuZ4AaABAg",NA,"@EDynamics-tx3ms","重庆湖女江西四川的女的就留给本地人好了，别出来",0,"2024-05-09T16:23:22Z","2024-05-09T16:23:22Z","none",TRUE,FALSE
NA,"UgyekRC230MDXREkdeN4AaABAg.A3DjycRKKhsA3DmT37QbzS","UgyekRC230MDXREkdeN4AaABAg","@danbhdwei2014","按你说的台湾太鲁阁出轨事故还能找到没发现的遗骸是不是说死在台湾偷着乐呢？",0,"2024-05-09T16:23:38Z","2024-05-09T16:23:38Z","none",TRUE,TRUE
"o5TfkwlthWU","UgysKUTqcuxdsU25F394AaABAg",NA,"@金芙樂","其實台灣也很多，只是沒人想說罷了",2,"2024-05-09T16:23:42Z","2024-05-09T16:23:42Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzdF5GCHZ8N23PFNq94AaABAg",NA,"@charlesho9786","胖貓自己心甘情願的~ 女方的態度都這樣了~他還要不斷投入~這也是胖貓自己的選擇! 最重要的是錢也不去討討看~直接自殺~真的是傻!",7,"2024-05-09T16:24:37Z","2024-05-09T16:24:37Z","none",TRUE,FALSE
"o5TfkwlthWU","UgxK_kGU84rVlyPb8xR4AaABAg",NA,"@floralee1645","我覺得西方教育這點來說真的比較好，不會從小限制男女交往。大多數的人在高中就已經有些男女交往的經驗，不只自己更認識自己要什麼，也可以從別人那裡看到正反教材。 而且這個時候還與父母同住，孩子但凡與父母關係好一點，要情緒崩潰的時候至少還有人可以傾訴。 反觀亞洲社會到大學都不太讓孩子有戀愛經驗，導致許多事情都從媒體學的， 可是媒體所呈現的關係往往都是非常不健康的。",16,"2024-05-09T16:26:23Z","2024-05-09T16:26:23Z","none",TRUE,FALSE
"o5TfkwlthWU","UgwV70IyE6KTuy9ZUdJ4AaABAg",NA,"@月曼希-w7u","社会大环境对个别群体的保护缺失，导致那个群体会利用自己手头的资源为自己谋利益和保障到极致。都是治理无能导致的内斗",0,"2024-05-09T16:27:58Z","2024-05-09T16:27:58Z","none",TRUE,FALSE
"o5TfkwlthWU","UgyhOhrYeD5Zj5aD1lZ4AaABAg",NA,"@wmh9437","不管是50多万还是30多万，两年纯可支配收入这么高？",2,"2024-05-09T16:28:16Z","2024-05-09T16:28:16Z","none",TRUE,FALSE
"o5TfkwlthWU","UgycBZxjKAXz3sWEQNZ4AaABAg",NA,"@cookielin1653","這就是為什麼寧願男男配（誤",7,"2024-05-09T16:28:59Z","2024-05-09T16:28:59Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzedrO6BzwbV8p7Zux4AaABAg",NA,"@buri7986","有看到中國的集美們貼文要偷走橋上的供品，還發文評測好不好吃😅😅",0,"2024-05-09T16:29:19Z","2024-05-09T16:29:19Z","none",TRUE,FALSE
"o5TfkwlthWU","UgySE1U8JnuXeRCgwLB4AaABAg",NA,"@theodorekuo3013","這個國家裡的大城市，都是索多瑪與蛾摩拉。",0,"2024-05-09T16:29:28Z","2024-05-09T16:29:28Z","none",TRUE,FALSE
NA,"UgxK_kGU84rVlyPb8xR4AaABAg.A3DmmGu1jxlA3DnCdsaM8G","UgxK_kGU84rVlyPb8xR4AaABAg","@horizon4772","欧美还有男校女校。",0,"2024-05-09T16:30:07Z","2024-05-09T16:30:07Z","none",TRUE,TRUE
NA,"Ugw-G5E705nCexYYkNx4AaABAg.A3Dle54SVBQA3DnG1aQ-IA","Ugw-G5E705nCexYYkNx4AaABAg","@Ying-et","騙人交往但心目中只有想撈人錢甚至是命，撈人根本無恥不知道跟詐騙集團有什麼兩樣 不想交往一開始就別有金錢單方面索取 我自己朋友不喜歡一個追求她的醫生，送什麼東西都不要，約出來吃飯也是各付各的 她知道一旦處理不好或者這男的有病覺得在你身上付出很多錢跟禮物，女主敢分手或後面不赴約/訂婚/結婚...玉石俱焚都有 台灣很多這種案例，之前有被分手渣男盜領女友錢，被提告心生不滿，躲進前女友家殺了前女友母親，又性侵女友分手砲後殘忍再把前女友殺死 現在還只判去無期徒刑，可能表現良好就能出獄 再來還有個殺死2任女友都只是在牢裡吃免錢飯，不知道什麼時候出獄要殺第三個女友 一旦遇到激烈型火山孝子，嘖嘖，一起死或連累家人一起死",0,"2024-05-09T16:30:35Z","2024-05-09T16:30:35Z","none",TRUE,TRUE
NA,"Ugw6dqQh9kVPB965A4h4AaABAg.A3DmJz1thfmA3DnGhdJMG1","Ugw6dqQh9kVPB965A4h4AaABAg","@ReviveHF","其實“自私”也沒錯。就看你怎麼做。 如果你偶爾自私是為了保護好自己，讓自己的生活素質提高，那就沒錯。 但如果過度的自私，那你就是社會的害群之馬。",3,"2024-05-09T16:30:41Z","2024-05-09T16:30:41Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugxab5kVmUP_oHh9Hdl4AaABAg",NA,"@kisset520","一句話 說得很對 遇到撈女不怕 可以醒來 怕是怕遇到 遇到PUA榨汁機",6,"2024-05-09T16:30:53Z","2024-05-09T16:30:53Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzwUNNUCURZBaFH4P94AaABAg",NA,"@HeiMiBR","青青河邊草，有友撈不少",0,"2024-05-09T16:31:00Z","2024-05-09T16:31:00Z","none",TRUE,FALSE
"o5TfkwlthWU","UgySiokk6oGwkqSZjrR4AaABAg",NA,"@Tyson-9527","唯物主義的國家 把錢當作唯一的價值 是非常正常的 愛攀比愛虛榮 然後又將女兒當成投資的工具 這種根深蒂固的社會現象 根本不是什麼情感教育能改變的",6,"2024-05-09T16:31:10Z","2024-05-09T16:31:10Z","none",TRUE,FALSE
"o5TfkwlthWU","UgxmLWEIodW8CuaynMN4AaABAg",NA,"@tzu8056","只覺得超蠢超好笑",3,"2024-05-09T16:31:18Z","2024-05-09T16:31:18Z","none",TRUE,FALSE
NA,"UgwpotCAmJmn2wWU7u54AaABAg.A3DkXcm02oVA3DnLh6Ysu9","UgwpotCAmJmn2wWU7u54AaABAg","@rcz8888","中共很喜欢这种，挑拨矛盾的男女对立的事件😏分而治之",18,"2024-05-09T16:31:22Z","2024-05-09T16:31:22Z","none",TRUE,TRUE
"o5TfkwlthWU","UgwoxPyQclxGIgIKau54AaABAg",NA,"@Ying-et","騙人交往但心目中只有想撈人錢甚至是命，撈人根本無恥不知道跟詐騙集團有什麼兩樣 不想交往一開始就別有金錢單方面索取 我自己朋友不喜歡一個追求她的醫生，送什麼東西都不要，約出來吃飯也是各付各的 她知道一旦處理不好或者這男的有病覺得在你身上付出很多錢跟禮物，女主敢分手或後面不赴約/訂婚/結婚...殺了女友，自己再自殺，或著只殺女友或家人同學友人，玉石俱焚都有 台灣很多這種案例，之前有被分手渣男盜領女友錢，被提告心生不滿，躲進前女友家殺了前女友母親，又性侵女友分手砲後殘忍再把前女友殺死 現在還只判去無期徒刑，可能表現良好就能出獄 再來還有個殺死2任女友都只是在牢裡吃免錢飯，不知道什麼時候出獄要殺第三個女友 一旦遇到激烈型火山孝子，嘖嘖，一起死或連累家人一起死",3,"2024-05-09T16:32:30Z","2024-05-09T16:32:30Z","none",TRUE,FALSE
"o5TfkwlthWU","UgyJlLVyJtZRkB06ANF4AaABAg",NA,"@NMSL8964-v7v","在多撈也比不上地方中國共產黨當官的",0,"2024-05-09T16:33:06Z","2024-05-09T16:33:06Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzE-bNH5Cuo9PZJkl14AaABAg",NA,"@aegis43210","中國自己讓年輕女性愈來愈少的，活該，女權低落自然使女性更追求安全感",0,"2024-05-09T16:33:10Z","2024-05-09T16:33:10Z","none",TRUE,FALSE
NA,"UgwpotCAmJmn2wWU7u54AaABAg.A3DkXcm02oVA3Dne9YouuD","UgwpotCAmJmn2wWU7u54AaABAg","@Lovbaiti","还是市场问题，引入外女，鲶鱼效应，让国女没市场就知道降价了",16,"2024-05-09T16:34:01Z","2024-05-09T16:34:01Z","none",TRUE,TRUE
"o5TfkwlthWU","UgyqW3Xb3AFP3Xbdi6N4AaABAg",NA,"@顏一帆","不想再看today看中國，想看世界。",11,"2024-05-09T16:34:20Z","2024-05-09T16:34:20Z","none",TRUE,FALSE
"o5TfkwlthWU","UgyaY8NRPyiIXm-eY6l4AaABAg",NA,"@rogerwu5622","對岸有胖貓，台灣有小草，相信錯的人，一生去了了…..",1,"2024-05-09T16:34:33Z","2024-05-09T16:34:33Z","none",TRUE,FALSE
NA,"UgyWi5_E6eJSkycHfWZ4AaABAg.A3Dlc423ye0A3Dnv3t1fHB","UgyWi5_E6eJSkycHfWZ4AaABAg","@rcz8888","云南省镇雄县医院",1,"2024-05-09T16:36:20Z","2024-05-09T16:36:20Z","none",TRUE,TRUE
NA,"Ugw6dqQh9kVPB965A4h4AaABAg.A3DmJz1thfmA3DnyxTgLbn","Ugw6dqQh9kVPB965A4h4AaABAg","@Ying-et","還聯想到台灣之前有個黑道還是手上黑錢包養女蕾絲邊酒家女，反而被一家人分工合作殺死棄屍盜領錢",0,"2024-05-09T16:36:52Z","2024-05-09T16:36:52Z","none",TRUE,TRUE
NA,"UgzedrO6BzwbV8p7Zux4AaABAg.A3Dn6fYB_hjA3Do1FgwbXV","UgzedrO6BzwbV8p7Zux4AaABAg","@天翔刹刹","你说的那个好像是在玩P5梗的游戏玩家，但是后续都被不懂这梗的普通网民骂惨了",0,"2024-05-09T16:37:19Z","2024-05-09T16:37:19Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugw1DeAFlMl0YsAEhhV4AaABAg",NA,"@louisskylight1053","高速事故和五四紀念日被轉移了注意力。尤其是事故的傷亡原因和電動車安全問題才更應該被扣問和反思，這些問題更關乎上百人的死傷和今後千萬人的安全。",7,"2024-05-09T16:37:23Z","2024-05-09T16:39:33Z","none",TRUE,FALSE
"o5TfkwlthWU","UgxjicwVZSVTIPUEaDl4AaABAg",NA,"@waikeyphoon6354","其實我覺得要看對象，對的人此生不渝，錯的人此生不與。我同意你最後那句最應該此生不渝的人是自己。",1,"2024-05-09T16:38:55Z","2024-05-09T16:38:55Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugw52QEKLsE7zUSvrxl4AaABAg",NA,"@user-SHERLOCK168","胖貓事件”到底是在遮擋什麼？不就是在淡化梅大高速的輿論風向嗎?哈 左手和右手是在吵的屁....玩布袋戲打架而已!...",2,"2024-05-09T16:39:46Z","2024-05-09T16:41:03Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugxeb0wBSIc8nX1DHrN4AaABAg",NA,"@bodysing2018","致 大陸胖貓... 願菩薩能多照顧祢，若有來世，讓祢能幸福無牽掛的生活著！",6,"2024-05-09T16:40:23Z","2024-05-09T16:40:23Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugxo7jHjNa6SCP0gcD14AaABAg",NA,"@ReviveHF","這件事的結局就是胖貓和譚竹兩個人都輸了，胖貓輸了因為他當工具人最後想不開自殺了，譚竹輸了因為她觸犯法律以及違反人權導致自己身敗名裂。這件事的問題就是胖貓過於“無私”，譚竹過於“自私”，進而導致這樣的悲劇發生。 其實兩性關係最優解的模式是男女雙方“適當”的付出討好彼此，注意了，是”適當“。這意味著適當的付出討好彼此的意思是不需要過度的耗費資源和精力在對方身上，反而為自己留下喘氣空間。 說到這裡我們必須重新定義和了解”自私“的意思是什麼？”自私“難道一定是不好嗎？同時”大公無私“一定是好的嗎？ 總之，中國古代有一句話說得非常好，那就是”中庸“，這句話的含義是待人接物保持中正平和，因時制宜、因物製宜、因事制宜、因地制宜。",6,"2024-05-09T16:40:32Z","2024-05-09T16:49:30Z","none",TRUE,FALSE
NA,"Ugwk1i2CFcEQDCtZWot4AaABAg.A3DlYRp5gomA3DoTd2rpSr","Ugwk1i2CFcEQDCtZWot4AaABAg","@michaelfung4889","只是撈女這個字被中國發明而且，你試試用英文關鍵字simp/ 304等字查一下，歐美那邊情況完全是有過之而無不及",0,"2024-05-09T16:41:11Z","2024-05-09T16:42:11Z","none",TRUE,TRUE
"o5TfkwlthWU","UgwWm6XgR_wV4Xfvj-l4AaABAg",NA,"@iampuperman","直到現在，就在今天(昨天)，才聽到一位身為人母的同事說，女生只要嫁得好就好，不用努力工作，並開始細數他看到某人嫁得好都能逍遙過日怎樣怎樣的。男女平權、家庭是共同分擔等觀念對他來說似乎還是太過前衛，明明同時有兒子女兒卻會有這種想法，實在讓我費解。",11,"2024-05-09T16:41:24Z","2024-05-09T16:41:24Z","none",TRUE,FALSE
NA,"UgyKmvejviK6cQlp98B4AaABAg.A3DkfHtzQ1VA3DoXZFr72n","UgyKmvejviK6cQlp98B4AaABAg","@dontknowi467","連鎖企業 大公司反而不能這樣搞",12,"2024-05-09T16:41:43Z","2024-05-09T16:41:43Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugy2iQhD2s-YFlmJSrx4AaABAg",NA,"@doding1191","""一生只愛一個人，這個人應該是你自己"" 好中肯好可愛😂",1,"2024-05-09T16:41:47Z","2024-05-09T16:41:47Z","none",TRUE,FALSE
"o5TfkwlthWU","UgwjMR07T7mWv-KPQJB4AaABAg",NA,"@x811105","男女感情事就你情我願 有啥好搬上檯面 讓吃瓜群眾在那高談闊論",5,"2024-05-09T16:42:28Z","2024-05-09T16:42:28Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugy0eQGlc4IgBfozni54AaABAg",NA,"@Bro6Dee","資本主義，消費主義，物質主義，金錢至上等觀念導至社會扭曲。",2,"2024-05-09T16:42:31Z","2024-05-09T16:42:31Z","none",TRUE,FALSE
"o5TfkwlthWU","UgwJdO7Iwtp6NN9KZSB4AaABAg",NA,"@Lucifer_dante","最好就不要結婚，合之則來，不合即去",2,"2024-05-09T16:42:32Z","2024-05-09T16:42:32Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugy6HdRSzyMIUnwkFPl4AaABAg",NA,"@ocelot1231","人间哪有真情在，捞你一块是一块",1,"2024-05-09T16:42:57Z","2024-05-09T16:42:57Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugx7laPwC3P_IJt1otZ4AaABAg",NA,"@阿青-n7g","中國的戲劇角色在互動都有個特點,都在互相訓斥不聽自己話的人",3,"2024-05-09T16:43:02Z","2024-05-09T16:43:02Z","none",TRUE,FALSE
NA,"UgwpotCAmJmn2wWU7u54AaABAg.A3DkXcm02oVA3DohuivRIl","UgwpotCAmJmn2wWU7u54AaABAg","@冰霜巨人","男生給彩禮沒什麼，我表妹今年結婚，男方也給聘金，本是結婚習俗的一部分，有什麼好可怕的？ 重點是你問的那幾個對岸女生要多少彩禮？人民幣兩三萬就不用說了，這點小錢說出來給人笑死🤣，如果要人民幣十萬以上，那才有該害怕的價值😱",17,"2024-05-09T16:43:16Z","2024-05-09T16:43:16Z","none",TRUE,TRUE
"o5TfkwlthWU","UgxI0Oee8dO9rShyKDV4AaABAg",NA,"@gamerzci","我是见怪不怪，一般只要出现类似哪怕别人觉得好像没什么，都能引爆男女在微博之类地方互相对立升级为骂战。",3,"2024-05-09T16:43:19Z","2024-05-09T16:43:19Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzHcxQ6r14wE-V9Mmp4AaABAg",NA,"@buri7986","不懂什麼好同情的，典型又一次男女互害。不止看到一次中國炒作拜金女割韭菜，现在居然屈原化起韭菜男了。黄蓋打周瑜願打願挨",0,"2024-05-09T16:47:02Z","2024-05-09T16:47:02Z","none",TRUE,FALSE
"o5TfkwlthWU","UgyGT0kzQsa-W6Pgp9B4AaABAg",NA,"@zen50015","我這幾天三不五時還是會想起胖貓最後那句 「我想吃麥當勞」 心裡都還是滿難過的 這麼願望超級渺小的 很難想像他到底要多難過才會走到這一步",6,"2024-05-09T16:47:03Z","2024-05-09T16:47:03Z","none",TRUE,FALSE
NA,"UgyqW3Xb3AFP3Xbdi6N4AaABAg.A3DngQoO0lgA3Dp9PlzOQe","UgyqW3Xb3AFP3Xbdi6N4AaABAg","@Woody_9Stars","那就會有更多小草出現，台灣會完蛋😃在那邊笑中國人現在走線，再不知道對岸生態之後就換你要走線了",4,"2024-05-09T16:47:10Z","2024-05-09T16:49:50Z","none",TRUE,TRUE
"o5TfkwlthWU","Ugx7G9fRwmUtm1M74KR4AaABAg",NA,"@antonihsu","這種司空見慣的感情糾紛到底有什麼值得討論的，浪費媒體資源。",4,"2024-05-09T16:48:28Z","2024-05-09T16:48:28Z","none",TRUE,FALSE
"o5TfkwlthWU","UgzNrSn5kFbu7H5VcFZ4AaABAg",NA,"@binladan911","工具人ATM的極致，真是可憐",1,"2024-05-09T16:48:29Z","2024-05-09T16:48:29Z","none",TRUE,FALSE
"o5TfkwlthWU","Ugz9MgTpFeJsY7ywHn94AaABAg",NA,"@monkey-pz4xo","有看到消息說那個道歉影片是跑出來蹭流量的 主角的帳號已經被封了",0,"2024-05-09T16:49:04Z","2024-05-09T16:49:04Z","none",TRUE,FALSE
