word,n,rank
观世音,1,375
觉得很,1,376
说不定,1,377
说书人,1,378
说实在的,1,379
说话不算话,1,380
说说看,1,381
走投无路,1,382
越多越好,1,383
跟上来,1,384
軍國主義,1,385
轰轰烈烈,1,386
辛辛苦苦,1,387
过不去,1,388
还真有,1,389
还算是,1,390
还能够,1,391
这几天,1,392
退一步,1,393
這一個,1,394
這句話,1,395
這就是,1,396
遇人不淑,1,397
遭受到,1,398
遮遮掩掩,1,399
還是會,1,400
都應該,1,401
都没有,1,402
配不上,1,403
醍醐灌顶,1,404
钻进去,1,405
销声匿迹,1,406
除非是,1,407
除非有,1,408
难免会,1,409
青紅皂白,1,410
靠自己,1,411
頂多是,1,412
鮮明對比,1,413
麦当劳,1,414
黄泉路,1,415
